antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_1__(6856.2, 8419.2]']",leak_label__1.0,0.015,0.96,0.551,0.016
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_1__(5293.2, 6856.2]']",leak_label__1.0,0.0,0.0,-1.0,0.024
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_1__(6856.2, 8419.2]']",leak_label__1.0,0.129,0.628,0.378,0.205
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_1__(6856.2, 8419.2]']",leak_label__1.0,0.0,0.089,-0.797,0.003
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_12__(148.8, 218.4]']",leak_label__1.0,0.014,0.164,-0.646,0.084
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_12__(218.4, 288.0]']",leak_label__1.0,0.0,0.0,-1.0,0.02
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_12__(288.0, 357.6]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_12__(78.782, 148.8]']",leak_label__1.0,0.067,0.97,0.588,0.069
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_12__(218.4, 288.0]']",leak_label__1.0,0.02,0.091,-0.829,0.214
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_12__(288.0, 357.6]']",leak_label__1.0,0.0,0.0,-1.0,0.05
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_12__(78.782, 148.8]']",leak_label__1.0,0.001,1.0,0.561,0.001
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_12__(288.0, 357.6]']",leak_label__1.0,0.066,0.44,0.001,0.149
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_12__(218.4, 288.0]']",leak_label__1.0,0.002,1.0,0.562,0.002
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_12__(288.0, 357.6]']",leak_label__1.0,0.086,0.986,0.607,0.088
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_12__(78.782, 148.8]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_23__(1021.2, 1563.6]']",leak_label__1.0,0.0,0.0,-1.0,0.054
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_22__(110.4, 144.0]']",leak_label__1.0,0.0,0.0,-1.0,0.011
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_22__(144.0, 177.6]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_22__(42.998, 76.8]']",leak_label__1.0,0.064,0.956,0.579,0.067
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_22__(76.8, 110.4]']",leak_label__1.0,0.017,0.178,-0.619,0.096
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_22__(110.4, 144.0]']",leak_label__1.0,0.015,0.063,-0.886,0.231
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_22__(42.998, 76.8]']",leak_label__1.0,0.001,1.0,0.561,0.001
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_22__(76.8, 110.4]']",leak_label__1.0,0.05,0.849,0.512,0.059
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_22__(110.4, 144.0]']",leak_label__1.0,0.115,0.828,0.545,0.139
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_22__(76.8, 110.4]']",leak_label__1.0,0.002,1.0,0.561,0.002
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_22__(110.4, 144.0]']",leak_label__1.0,0.006,1.0,0.564,0.006
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_22__(144.0, 177.6]']",leak_label__1.0,0.09,0.977,0.606,0.093
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_22__(42.998, 76.8]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_34__(248.4, 406.8]']",leak_label__1.0,0.0,0.0,-1.0,0.027
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_34__(723.6, 882.0]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_34__(89.05, 248.4]']",leak_label__1.0,0.003,0.04,-0.914,0.068
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_34__(723.6, 882.0]']",leak_label__1.0,0.04,1.0,0.583,0.04
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_34__(723.6, 882.0]']",leak_label__1.0,0.148,1.0,0.657,0.148
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_34__(248.4, 406.8]']",leak_label__1.0,0.001,1.0,0.561,0.001
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_34__(723.6, 882.0]']",leak_label__1.0,0.033,1.0,0.579,0.033
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_20__(2233.2, 2952.0]']",leak_label__1.0,0.065,1.0,0.599,0.065
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_20__(2233.2, 2952.0]']",leak_label__1.0,0.0,0.0,-1.0,0.144
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_20__(2233.2, 2952.0]']",leak_label__1.0,0.007,0.072,-0.85,0.093
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_20__(2952.0, 3670.8]']",leak_label__1.0,0.0,0.03,-0.932,0.008
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_21__(143.374, 248.4]']",leak_label__1.0,0.062,0.989,0.593,0.063
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_21__(248.4, 352.8]']",leak_label__1.0,0.019,0.212,-0.541,0.089
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_21__(352.8, 457.2]']",leak_label__1.0,0.0,0.0,-1.0,0.021
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_21__(143.374, 248.4]']",leak_label__1.0,0.0,1.0,0.56,0.0
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_21__(352.8, 457.2]']",leak_label__1.0,0.02,0.092,-0.827,0.213
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_21__(352.8, 457.2]']",leak_label__1.0,0.093,0.963,0.602,0.097
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_21__(143.374, 248.4]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_21__(457.2, 561.6]']",leak_label__1.0,0.081,0.994,0.607,0.081
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_31__(-472.169, -376.8]']",leak_label__1.0,0.078,1.0,0.608,0.078
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_31__(-472.169, -376.8]']",leak_label__1.0,0.062,1.0,0.598,0.062
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_31__(-472.169, -376.8]']",leak_label__1.0,0.113,1.0,0.632,0.113
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_25__(424.8, 630.0]']",leak_label__1.0,0.044,0.374,-0.165,0.119
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_25__(630.0, 835.2]']",leak_label__1.0,0.035,1.0,0.581,0.035
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_25__(835.2, 1040.4]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_25__(630.0, 835.2]']",leak_label__1.0,0.046,0.204,-0.598,0.225
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_25__(835.2, 1040.4]']",leak_label__1.0,0.017,1.0,0.57,0.017
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_25__(630.0, 835.2]']",leak_label__1.0,0.007,0.086,-0.817,0.082
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_25__(835.2, 1040.4]']",leak_label__1.0,0.123,0.83,0.552,0.148
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_25__(835.2, 1040.4]']",leak_label__1.0,0.003,0.293,-0.336,0.01
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_19__(-748.8, -516.6]']",leak_label__1.0,0.061,0.439,-0.001,0.14
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_19__(-981.0, -748.8]']",leak_label__1.0,0.0,0.0,-1.0,0.013
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_19__(-1213.2, -981.0]']",leak_label__1.0,0.0,0.0,-1.0,0.044
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_19__(-748.8, -516.6]']",leak_label__1.0,0.023,0.962,0.557,0.024
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_19__(-1213.2, -981.0]']",leak_label__1.0,0.13,0.595,0.334,0.219
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_19__(-1213.2, -981.0]']",leak_label__1.0,0.032,1.0,0.579,0.032
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_19__(-1445.4, -1213.2]']",leak_label__1.0,0.081,0.918,0.572,0.089
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_19__(-748.8, -516.6]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_18__(-735.6, -508.2]']",leak_label__1.0,0.062,0.441,0.003,0.14
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_18__(-963.0, -735.6]']",leak_label__1.0,0.0,0.0,-1.0,0.013
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_18__(-1190.4, -963.0]']",leak_label__1.0,0.0,0.001,-0.997,0.043
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_18__(-735.6, -508.2]']",leak_label__1.0,0.022,0.956,0.553,0.023
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_18__(-735.6, -508.2]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_18__(-1190.4, -963.0]']",leak_label__1.0,0.032,0.998,0.578,0.032
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_18__(-1417.8, -1190.4]']",leak_label__1.0,0.081,0.919,0.572,0.089
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_18__(-735.6, -508.2]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_24__(570.6, 828.0]']",leak_label__1.0,0.07,0.467,0.068,0.15
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_24__(828.0, 1085.4]']",leak_label__1.0,0.009,1.0,0.565,0.009
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_24__(570.6, 828.0]']",leak_label__1.0,0.002,0.047,-0.896,0.04
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_24__(570.6, 828.0]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_30__(-443.506, -325.2]']",leak_label__1.0,0.078,1.0,0.608,0.078
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_30__(27.6, 145.2]']",leak_label__1.0,0.003,0.03,-0.939,0.093
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_30__(-443.506, -325.2]']",leak_label__1.0,0.057,1.0,0.594,0.057
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_26__(-121.2, -8.4]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_26__(-234.0, -121.2]']",leak_label__1.0,0.0,0.0,-1.0,0.059
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_26__(-346.8, -234.0]']",leak_label__1.0,0.003,0.077,-0.83,0.036
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_26__(-121.2, -8.4]']",leak_label__1.0,0.039,1.0,0.583,0.039
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_26__(-234.0, -121.2]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_26__(-234.0, -121.2]']",leak_label__1.0,0.057,1.0,0.594,0.057
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_26__(-234.0, -121.2]']",leak_label__1.0,0.109,1.0,0.629,0.109
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_32__(-580.183, -482.4]']",leak_label__1.0,0.078,1.0,0.608,0.078
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_32__(-580.183, -482.4]']",leak_label__1.0,0.062,1.0,0.598,0.062
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_32__(-580.183, -482.4]']",leak_label__1.0,0.154,1.0,0.662,0.154
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_32__(-580.183, -482.4]']",leak_label__1.0,0.113,1.0,0.632,0.113
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_8__(389.254, 916.8]']",leak_label__1.0,0.078,0.54,0.217,0.145
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_8__(1441.2, 1965.6]']",leak_label__1.0,0.1,0.932,0.591,0.107
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_9__(328.172, 835.8]']",leak_label__1.0,0.078,0.482,0.105,0.162
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_33__(529.2, 633.6]']",leak_label__1.0,0.068,1.0,0.601,0.068
"['flow_Link_17__(-522.0, -399.6]', 'flow_Link_33__(529.2, 633.6]']",leak_label__1.0,0.062,1.0,0.598,0.062
"['flow_Link_17__(-644.4, -522.0]', 'flow_Link_33__(529.2, 633.6]']",leak_label__1.0,0.154,1.0,0.662,0.154
"['flow_Link_17__(-766.8, -644.4]', 'flow_Link_33__(529.2, 633.6]']",leak_label__1.0,0.113,1.0,0.632,0.113
"['flow_Link_17__(-399.6, -277.2]', 'flow_Link_27__(-3.6, 72.0]']",leak_label__1.0,0.0,0.0,-1.0,0.024
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_15__(1.2, 79.2]']",leak_label__1.0,0.424,1.0,0.972,0.424
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_7__(1005.0, 1556.4]']",leak_label__1.0,0.159,1.0,0.666,0.159
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_7__(1556.4, 2107.8]']",leak_label__1.0,0.167,1.0,0.673,0.167
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_6__(1219.8, 1831.2]']",leak_label__1.0,0.104,1.0,0.625,0.104
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_14__(-59.4, 22.8]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_14__(105.0, 187.2]']",leak_label__1.0,0.424,1.0,0.973,0.424
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_10__(209.452, 703.8]']",leak_label__1.0,0.303,1.0,0.803,0.303
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_10__(703.8, 1195.2]']",leak_label__1.0,0.122,1.0,0.638,0.122
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_2__(3554.4, 5067.6]']",leak_label__1.0,0.055,1.0,0.593,0.055
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_2__(6580.8, 8094.0]']",leak_label__1.0,0.134,1.0,0.647,0.134
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_2__(8094.0, 9607.2]']",leak_label__1.0,0.145,1.0,0.655,0.145
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_3__(1540.8, 2239.2]']",leak_label__1.0,0.079,1.0,0.608,0.079
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_3__(2239.2, 2937.6]']",leak_label__1.0,0.189,1.0,0.691,0.189
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_3__(2937.6, 3636.0]']",leak_label__1.0,0.081,1.0,0.61,0.081
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_11__(148.37, 622.8]']",leak_label__1.0,0.407,1.0,0.944,0.407
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_13__(151.2, 277.2]']",leak_label__1.0,0.111,1.0,0.63,0.111
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_13__(277.2, 403.2]']",leak_label__1.0,0.245,1.0,0.742,0.245
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_1__(3730.2, 5293.2]']",leak_label__1.0,0.059,1.0,0.595,0.059
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_1__(5293.2, 6856.2]']",leak_label__1.0,0.068,1.0,0.601,0.068
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_1__(6856.2, 8419.2]']",leak_label__1.0,0.137,1.0,0.649,0.137
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_12__(148.8, 218.4]']",leak_label__1.0,0.057,1.0,0.594,0.057
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_12__(288.0, 357.6]']",leak_label__1.0,0.151,1.0,0.66,0.151
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_12__(78.782, 148.8]']",leak_label__1.0,0.065,1.0,0.599,0.065
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_22__(110.4, 144.0]']",leak_label__1.0,0.128,1.0,0.642,0.128
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_22__(144.0, 177.6]']",leak_label__1.0,0.137,1.0,0.649,0.137
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_22__(42.998, 76.8]']",leak_label__1.0,0.062,1.0,0.597,0.062
"['flow_Link_29__(77.796, 313.2]', 'flow_Link_22__(110.4, 144.0]']",leak_label__1.0,0.008,0.033,-0.944,0.259
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_34__(723.6, 882.0]']",leak_label__1.0,0.22,1.0,0.718,0.22
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_20__(2233.2, 2952.0]']",leak_label__1.0,0.065,1.0,0.599,0.065
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_20__(2952.0, 3670.8]']",leak_label__1.0,0.094,1.0,0.618,0.094
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_21__(143.374, 248.4]']",leak_label__1.0,0.06,1.0,0.596,0.06
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_21__(248.4, 352.8]']",leak_label__1.0,0.062,1.0,0.597,0.062
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_21__(352.8, 457.2]']",leak_label__1.0,0.105,1.0,0.626,0.105
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_21__(457.2, 561.6]']",leak_label__1.0,0.148,1.0,0.658,0.148
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_31__(-472.169, -376.8]']",leak_label__1.0,0.423,1.0,0.97,0.423
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_25__(424.8, 630.0]']",leak_label__1.0,0.043,1.0,0.586,0.043
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_25__(630.0, 835.2]']",leak_label__1.0,0.08,1.0,0.609,0.08
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_25__(835.2, 1040.4]']",leak_label__1.0,0.14,1.0,0.652,0.14
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_19__(-1213.2, -981.0]']",leak_label__1.0,0.156,1.0,0.664,0.156
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_19__(-748.8, -516.6]']",leak_label__1.0,0.082,1.0,0.61,0.082
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_19__(-981.0, -748.8]']",leak_label__1.0,0.068,1.0,0.601,0.068
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_18__(-1190.4, -963.0]']",leak_label__1.0,0.156,1.0,0.664,0.156
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_18__(-1417.8, -1190.4]']",leak_label__1.0,0.086,1.0,0.613,0.086
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_18__(-735.6, -508.2]']",leak_label__1.0,0.081,1.0,0.61,0.081
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_18__(-963.0, -735.6]']",leak_label__1.0,0.069,1.0,0.602,0.069
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_24__(1085.4, 1342.8]']",leak_label__1.0,0.154,1.0,0.662,0.154
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_24__(570.6, 828.0]']",leak_label__1.0,0.069,1.0,0.602,0.069
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_30__(-443.506, -325.2]']",leak_label__1.0,0.198,1.0,0.699,0.198
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_26__(-121.2, -8.4]']",leak_label__1.0,0.136,1.0,0.649,0.136
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_26__(-234.0, -121.2]']",leak_label__1.0,0.17,1.0,0.675,0.17
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_26__(-346.8, -234.0]']",leak_label__1.0,0.015,1.0,0.569,0.015
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_32__(-580.183, -482.4]']",leak_label__1.0,0.424,1.0,0.973,0.424
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_8__(1441.2, 1965.6]']",leak_label__1.0,0.121,1.0,0.637,0.121
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_8__(389.254, 916.8]']",leak_label__1.0,0.099,1.0,0.622,0.099
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_8__(916.8, 1441.2]']",leak_label__1.0,0.204,1.0,0.703,0.204
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_9__(328.172, 835.8]']",leak_label__1.0,0.107,1.0,0.628,0.107
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_9__(835.8, 1340.4]']",leak_label__1.0,0.247,1.0,0.744,0.247
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_33__(529.2, 633.6]']",leak_label__1.0,0.414,1.0,0.956,0.414
"['flow_Link_29__(1249.2, 1483.2]', 'flow_Link_27__(-3.6, 72.0]']",leak_label__1.0,0.0,0.0,0.0,0.0
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_7__(1005.0, 1556.4]']",leak_label__1.0,0.159,1.0,0.666,0.159
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_7__(1556.4, 2107.8]']",leak_label__1.0,0.167,1.0,0.673,0.167
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_6__(1219.8, 1831.2]']",leak_label__1.0,0.104,1.0,0.625,0.104
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_6__(1831.2, 2442.6]']",leak_label__1.0,0.21,1.0,0.709,0.21
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_14__(105.0, 187.2]']",leak_label__1.0,0.424,1.0,0.972,0.424
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_10__(209.452, 703.8]']",leak_label__1.0,0.303,1.0,0.803,0.303
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_2__(3554.4, 5067.6]']",leak_label__1.0,0.055,1.0,0.593,0.055
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_2__(5067.6, 6580.8]']",leak_label__1.0,0.069,1.0,0.602,0.069
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_2__(6580.8, 8094.0]']",leak_label__1.0,0.134,1.0,0.647,0.134
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_2__(8094.0, 9607.2]']",leak_label__1.0,0.144,1.0,0.655,0.144
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_3__(2239.2, 2937.6]']",leak_label__1.0,0.189,1.0,0.691,0.189
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_3__(2937.6, 3636.0]']",leak_label__1.0,0.081,1.0,0.609,0.081
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_11__(148.37, 622.8]']",leak_label__1.0,0.407,1.0,0.944,0.407
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_13__(151.2, 277.2]']",leak_label__1.0,0.111,1.0,0.63,0.111
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_13__(277.2, 403.2]']",leak_label__1.0,0.245,1.0,0.742,0.245
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_1__(3730.2, 5293.2]']",leak_label__1.0,0.059,1.0,0.595,0.059
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_1__(5293.2, 6856.2]']",leak_label__1.0,0.068,1.0,0.601,0.068
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_1__(6856.2, 8419.2]']",leak_label__1.0,0.137,1.0,0.649,0.137
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_12__(148.8, 218.4]']",leak_label__1.0,0.057,1.0,0.594,0.057
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_12__(288.0, 357.6]']",leak_label__1.0,0.151,1.0,0.66,0.151
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_12__(78.782, 148.8]']",leak_label__1.0,0.065,1.0,0.599,0.065
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_22__(110.4, 144.0]']",leak_label__1.0,0.128,1.0,0.642,0.128
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_22__(144.0, 177.6]']",leak_label__1.0,0.137,1.0,0.649,0.137
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_22__(42.998, 76.8]']",leak_label__1.0,0.062,1.0,0.597,0.062
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_22__(76.8, 110.4]']",leak_label__1.0,0.065,1.0,0.6,0.065
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_34__(723.6, 882.0]']",leak_label__1.0,0.22,1.0,0.718,0.22
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_20__(2233.2, 2952.0]']",leak_label__1.0,0.065,1.0,0.599,0.065
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_20__(2952.0, 3670.8]']",leak_label__1.0,0.094,1.0,0.618,0.094
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_21__(143.374, 248.4]']",leak_label__1.0,0.06,1.0,0.596,0.06
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_21__(352.8, 457.2]']",leak_label__1.0,0.105,1.0,0.626,0.105
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_31__(-472.169, -376.8]']",leak_label__1.0,0.422,1.0,0.97,0.422
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_25__(424.8, 630.0]']",leak_label__1.0,0.043,1.0,0.586,0.043
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_25__(630.0, 835.2]']",leak_label__1.0,0.08,1.0,0.609,0.08
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_25__(835.2, 1040.4]']",leak_label__1.0,0.14,1.0,0.652,0.14
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_19__(-1213.2, -981.0]']",leak_label__1.0,0.156,1.0,0.664,0.156
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_19__(-748.8, -516.6]']",leak_label__1.0,0.082,1.0,0.61,0.082
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_19__(-981.0, -748.8]']",leak_label__1.0,0.068,1.0,0.601,0.068
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_18__(-1190.4, -963.0]']",leak_label__1.0,0.156,1.0,0.664,0.156
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_18__(-735.6, -508.2]']",leak_label__1.0,0.081,1.0,0.61,0.081
"['flow_Link_15__(1.2, 79.2]', 'flow_Link_18__(-963.0, -735.6]']",leak_label__1.0,0.069,1.0,0.602,0.069
