antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'pressure_Node_20__pressure_Node_20__(63.33, 64.853]']",class__0,0.083,1.0,0.48,0.083
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_9__flow_Link_9__(655.2, 936.0]']",class__0,0.034,0.937,0.417,0.036
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_9__flow_Link_9__(936.0, 1076.4]']",class__0,0.088,0.748,0.284,0.118
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_9__flow_Link_9__(1227.6, 3358.8]']",class__1,0.03,0.906,0.532,0.033
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_9__flow_Link_9__(936.0, 1076.4]']",class__0,0.044,0.912,0.406,0.048
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_9__flow_Link_9__(1076.4, 1227.6]']",class__0,0.031,0.733,0.246,0.042
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_9__flow_Link_9__(1227.6, 3358.8]']",class__1,0.118,0.778,0.513,0.151
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_26__flow_Link_26__(-100.8, 104.4]']",class__1,0.07,1.0,0.602,0.07
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_26__flow_Link_26__(-244.8, -154.8]']",class__0,0.061,1.0,0.468,0.061
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_26__flow_Link_26__(-313.2, -244.8]']",class__0,0.07,1.0,0.473,0.07
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_26__flow_Link_26__(-100.8, 104.4]']",class__1,0.042,1.0,0.585,0.042
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_26__flow_Link_26__(-313.2, -244.8]']",class__0,0.098,1.0,0.488,0.098
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_26__flow_Link_26__(-572.401, -313.2]']",class__0,0.035,0.888,0.384,0.04
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_26__flow_Link_26__(-313.2, -244.8]']",class__0,0.02,1.0,0.449,0.02
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_26__flow_Link_26__(-572.401, -313.2]']",class__0,0.085,0.978,0.468,0.087
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_26__flow_Link_26__(-572.401, -313.2]']",class__0,0.066,0.984,0.462,0.067
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_23__flow_Link_23__(1209.6, 1537.2]']",class__0,0.06,0.95,0.438,0.063
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_23__flow_Link_23__(2322.0, 3020.4]']",class__1,0.071,1.0,0.603,0.071
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_23__flow_Link_23__(1209.6, 1537.2]']",class__0,0.111,0.99,0.489,0.112
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_23__flow_Link_23__(1537.2, 2322.0]']",class__0,0.022,0.867,0.363,0.025
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_23__flow_Link_23__(2322.0, 3020.4]']",class__1,0.056,1.0,0.594,0.056
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_23__flow_Link_23__(1209.6, 1537.2]']",class__0,0.027,1.0,0.452,0.027
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_23__flow_Link_23__(1537.2, 2322.0]']",class__0,0.079,0.976,0.463,0.081
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_23__flow_Link_23__(2322.0, 3020.4]']",class__1,0.022,1.0,0.573,0.022
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_23__flow_Link_23__(1537.2, 2322.0]']",class__0,0.066,0.994,0.467,0.067
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_23__flow_Link_23__(3020.4, 3733.2]']",class__1,0.127,1.0,0.642,0.127
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_11__flow_Link_11__(406.8, 464.4]']",class__0,0.022,0.757,0.268,0.029
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_11__flow_Link_11__(522.0, 2980.8]']",class__1,0.103,0.7,0.437,0.148
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'demand_Node_3__demand_Node_3__(230.4, 262.8]']",class__0,0.025,0.738,0.249,0.033
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'demand_Node_22__demand_Node_22__(118.8, 136.8]']",class__0,0.021,0.709,0.216,0.029
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_2__flow_Link_2__(2041.199, 4626.0]']",class__0,0.055,1.0,0.466,0.055
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0,0.073,0.842,0.367,0.087
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0,0.06,1.0,0.468,0.06
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0,0.074,0.993,0.471,0.074
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0,0.076,1.0,0.476,0.076
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_2__flow_Link_2__(7923.6, 11120.4]']",class__1,0.059,1.0,0.595,0.059
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__0,0.054,0.981,0.453,0.055
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_2__flow_Link_2__(7923.6, 11120.4]']",class__1,0.128,0.951,0.621,0.134
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0,0.025,0.721,0.231,0.035
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0,0.073,0.843,0.367,0.087
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0,0.074,0.993,0.471,0.074
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0,0.059,1.0,0.467,0.059
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'pressure_Node_3__pressure_Node_3__(61.522000000000006, 65.474]']",class__1,0.059,1.0,0.595,0.059
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0,0.076,1.0,0.476,0.076
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'pressure_Node_3__pressure_Node_3__(61.522000000000006, 65.474]']",class__1,0.128,0.951,0.621,0.134
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0,0.054,0.981,0.453,0.055
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1,0.07,1.0,0.602,0.07
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0,0.057,0.937,0.428,0.061
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1,0.037,1.0,0.581,0.037
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1,0.029,1.0,0.577,0.029
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0,0.114,0.977,0.483,0.116
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1,0.082,1.0,0.61,0.082
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0,0.031,0.997,0.452,0.031
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0,0.074,0.975,0.461,0.076
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1,0.101,1.0,0.623,0.101
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0,0.066,0.706,0.227,0.093
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_30__flow_Link_30__(-248.4, 126.0]']",class__0,0.05,0.995,0.46,0.05
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1,0.071,1.0,0.603,0.071
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0,0.081,0.963,0.457,0.084
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1,0.05,1.0,0.589,0.05
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0,0.098,0.993,0.483,0.099
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0,0.036,0.905,0.397,0.039
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_30__flow_Link_30__(-324.0, -248.4]']",class__1,0.071,1.0,0.603,0.071
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0,0.088,0.978,0.469,0.09
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_30__flow_Link_30__(-324.0, -248.4]']",class__1,0.105,1.0,0.626,0.105
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0,0.066,0.994,0.468,0.067
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0,0.056,0.922,0.418,0.061
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0,0.07,0.999,0.472,0.07
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1,0.061,1.0,0.596,0.061
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0,0.045,1.0,0.46,0.045
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0,0.084,0.999,0.48,0.084
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1,0.024,1.0,0.574,0.024
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1,0.042,1.0,0.585,0.042
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0,0.073,1.0,0.475,0.073
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0,0.032,0.985,0.446,0.032
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1,0.072,1.0,0.604,0.072
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0,0.061,1.0,0.469,0.061
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1,0.12,1.0,0.637,0.12
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0,0.093,0.703,0.234,0.133
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0,0.089,0.861,0.389,0.103
"['demand_Node_7__demand_Node_7__(381.6, 435.6]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0,0.041,0.998,0.457,0.041
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__1,0.04,0.982,0.576,0.041
"['demand_Node_7__demand_Node_7__(435.6, 486.0]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0,0.059,0.999,0.466,0.059
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__1,0.125,0.858,0.571,0.145
"['demand_Node_7__demand_Node_7__(486.0, 720.0]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0,0.044,0.911,0.405,0.049
"['demand_Node_7__demand_Node_7__(280.8, 381.6]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__0,0.023,0.729,0.239,0.032
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_9__flow_Link_9__(936.0, 1076.4]']",class__1,0.051,1.0,0.59,0.051
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_9__flow_Link_9__(1076.4, 1227.6]']",class__0,0.08,1.0,0.478,0.08
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_9__flow_Link_9__(936.0, 1076.4]']",class__0,0.059,1.0,0.467,0.059
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_9__flow_Link_9__(655.2, 936.0]']",class__0,0.078,1.0,0.477,0.078
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_9__flow_Link_9__(936.0, 1076.4]']",class__0,0.09,1.0,0.483,0.09
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_26__flow_Link_26__(-100.8, 104.4]']",class__1,0.104,1.0,0.625,0.104
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_26__flow_Link_26__(-154.8, -100.8]']",class__1,0.029,1.0,0.577,0.029
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_26__flow_Link_26__(-572.401, -313.2]']",class__0,0.057,0.877,0.386,0.065
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_26__flow_Link_26__(-100.8, 104.4]']",class__1,0.057,1.0,0.594,0.057
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_26__flow_Link_26__(-313.2, -244.8]']",class__0,0.021,1.0,0.449,0.021
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_26__flow_Link_26__(-572.401, -313.2]']",class__0,0.118,0.976,0.485,0.121
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_26__flow_Link_26__(-100.8, 104.4]']",class__1,0.032,1.0,0.579,0.032
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_26__flow_Link_26__(-313.2, -244.8]']",class__0,0.153,1.0,0.519,0.153
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_23__flow_Link_23__(1537.2, 2322.0]']",class__0,0.057,0.894,0.398,0.064
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_23__flow_Link_23__(2322.0, 3020.4]']",class__1,0.129,1.0,0.644,0.129
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_23__flow_Link_23__(1209.6, 1537.2]']",class__0,0.029,0.91,0.397,0.032
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_23__flow_Link_23__(1537.2, 2322.0]']",class__0,0.11,1.0,0.494,0.11
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_23__flow_Link_23__(2322.0, 3020.4]']",class__1,0.057,1.0,0.594,0.057
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_23__flow_Link_23__(1209.6, 1537.2]']",class__0,0.166,0.999,0.527,0.167
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_11__flow_Link_11__(280.8, 406.8]']",class__1,0.06,1.0,0.596,0.06
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_11__flow_Link_11__(406.8, 464.4]']",class__1,0.056,1.0,0.594,0.056
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_11__flow_Link_11__(406.8, 464.4]']",class__0,0.032,1.0,0.454,0.032
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_11__flow_Link_11__(464.4, 522.0]']",class__0,0.095,1.0,0.486,0.095
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_11__flow_Link_11__(280.8, 406.8]']",class__0,0.058,1.0,0.467,0.058
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_11__flow_Link_11__(406.8, 464.4]']",class__0,0.101,1.0,0.489,0.101
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'demand_Node_3__demand_Node_3__(158.4, 230.4]']",class__1,0.064,1.0,0.598,0.064
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'demand_Node_3__demand_Node_3__(230.4, 262.8]']",class__1,0.058,1.0,0.595,0.058
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'demand_Node_3__demand_Node_3__(230.4, 262.8]']",class__0,0.03,0.984,0.444,0.031
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'demand_Node_3__demand_Node_3__(262.8, 295.2]']",class__0,0.088,0.999,0.482,0.088
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'demand_Node_3__demand_Node_3__(295.2, 442.8]']",class__0,0.02,1.0,0.449,0.02
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'demand_Node_3__demand_Node_3__(158.4, 230.4]']",class__0,0.055,0.978,0.453,0.056
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'demand_Node_3__demand_Node_3__(230.4, 262.8]']",class__0,0.097,1.0,0.487,0.097
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'demand_Node_22__demand_Node_22__(118.8, 136.8]']",class__1,0.06,0.992,0.592,0.06
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'demand_Node_22__demand_Node_22__(82.8, 118.8]']",class__1,0.063,1.0,0.598,0.063
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'demand_Node_22__demand_Node_22__(118.8, 136.8]']",class__0,0.045,0.993,0.456,0.045
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'demand_Node_22__demand_Node_22__(136.8, 151.2]']",class__0,0.076,1.0,0.476,0.076
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'demand_Node_22__demand_Node_22__(118.8, 136.8]']",class__0,0.093,1.0,0.485,0.093
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'demand_Node_22__demand_Node_22__(82.8, 118.8]']",class__0,0.067,0.986,0.463,0.068
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__1,0.035,1.0,0.581,0.035
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0,0.106,0.981,0.481,0.108
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__0,0.033,0.92,0.406,0.036
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0,0.116,0.916,0.444,0.126
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0,0.052,0.975,0.45,0.053
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__1,0.062,1.0,0.597,0.062
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__1,0.059,0.999,0.594,0.059
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0,0.03,0.984,0.444,0.031
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'demand_Node_18__demand_Node_18__(446.4, 507.6]']",class__0,0.09,1.0,0.483,0.09
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__0,0.054,0.979,0.453,0.055
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0,0.102,1.0,0.49,0.102
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__1,0.035,1.0,0.581,0.035
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0,0.033,0.92,0.406,0.036
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0,0.106,0.981,0.481,0.108
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0,0.052,0.976,0.45,0.054
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0,0.115,0.917,0.445,0.126
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1,0.047,1.0,0.588,0.047
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1,0.086,1.0,0.613,0.086
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0,0.057,0.931,0.424,0.061
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1,0.057,1.0,0.594,0.057
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0,0.037,0.928,0.413,0.04
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0,0.102,1.0,0.49,0.102
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1,0.032,1.0,0.579,0.032
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0,0.164,1.0,0.526,0.164
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1,0.117,1.0,0.635,0.117
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0,0.057,0.885,0.392,0.064
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1,0.057,1.0,0.594,0.057
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0,0.125,0.999,0.502,0.126
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1,0.032,1.0,0.579,0.032
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0,0.159,0.996,0.521,0.16
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0,0.054,1.0,0.465,0.054
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1,0.073,1.0,0.604,0.073
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1,0.06,1.0,0.596,0.06
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0,0.096,0.995,0.484,0.097
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0,0.042,1.0,0.459,0.042
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1,0.057,1.0,0.594,0.057
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0,0.034,0.735,0.249,0.047
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0,0.121,1.0,0.5,0.121
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__1,0.041,1.0,0.584,0.041
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0,0.059,1.0,0.467,0.059
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0,0.08,1.0,0.478,0.08
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0,0.077,1.0,0.476,0.077
"['pressure_Node_20__pressure_Node_20__(64.853, 66.435]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0,0.091,1.0,0.484,0.091
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'demand_Node_24__demand_Node_24__(154.8, 219.6]']",class__1,0.062,1.0,0.597,0.062
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__1,0.056,0.999,0.593,0.056
"['pressure_Node_20__pressure_Node_20__(59.218, 63.33]', 'demand_Node_24__demand_Node_24__(248.4, 280.8]']",class__1,0.022,0.728,0.408,0.031
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__0,0.033,0.993,0.451,0.034
"['pressure_Node_20__pressure_Node_20__(63.33, 64.853]', 'demand_Node_24__demand_Node_24__(248.4, 280.8]']",class__0,0.087,1.0,0.482,0.087
