antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_11__(151.19899999999998, 378.0]']",leak_label__class_1,0.129,1.0,0.644,0.129
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_11__(378.0, 482.4]']",leak_label__class_1,0.111,1.0,0.63,0.111
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_11__(482.4, 2980.8]']",leak_label__class_1,0.077,1.0,0.607,0.077
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_11__(151.19899999999998, 378.0]']",leak_label__class_0,0.0,0.0,0.0,0.0
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_11__(378.0, 482.4]']",leak_label__class_0,0.1,0.995,0.486,0.101
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_11__(378.0, 482.4]']",leak_label__class_0,0.122,1.0,0.501,0.122
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_13__(-226.80100000000002, 223.2]']",leak_label__class_1,0.062,1.0,0.598,0.062
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_13__(223.2, 302.4]']",leak_label__class_1,0.07,1.0,0.603,0.07
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_13__(302.4, 529.2]']",leak_label__class_1,0.184,1.0,0.687,0.184
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_13__(223.2, 302.4]']",leak_label__class_0,0.193,1.0,0.545,0.193
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_13__(302.4, 529.2]']",leak_label__class_0,0.038,0.262,-0.572,0.145
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_13__(223.2, 302.4]']",leak_label__class_0,0.068,1.0,0.472,0.068
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_1__(2167.1989999999996, 5594.4]']",leak_label__class_1,0.075,1.0,0.605,0.075
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_1__(5594.4, 7257.6]']",leak_label__class_1,0.074,1.0,0.605,0.074
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_1__(7257.6, 11545.2]']",leak_label__class_1,0.169,1.0,0.674,0.169
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_1__(2167.1989999999996, 5594.4]']",leak_label__class_0,0.0,0.0,0.0,0.0
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_1__(5594.4, 7257.6]']",leak_label__class_0,0.184,1.0,0.539,0.184
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_1__(2167.1989999999996, 5594.4]']",leak_label__class_0,0.258,0.993,0.588,0.259
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_1__(5594.4, 7257.6]']",leak_label__class_0,0.072,0.96,0.45,0.075
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_12__(223.2, 291.6]']",leak_label__class_1,0.112,1.0,0.631,0.112
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_12__(79.199, 223.2]']",leak_label__class_1,0.127,1.0,0.642,0.127
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_12__(291.6, 496.8]']",leak_label__class_0,0.134,0.554,-0.014,0.242
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_12__(291.6, 496.8]']",leak_label__class_0,0.001,1.0,0.44,0.001
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_23__(1443.6, 2566.8]']",leak_label__class_1,0.092,1.0,0.617,0.092
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_23__(2566.8, 3733.2]']",leak_label__class_1,0.226,1.0,0.724,0.226
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_23__(478.79900000000004, 1443.6]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_23__(478.79900000000004, 1443.6]']",leak_label__class_0,0.007,1.0,0.443,0.007
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_23__(478.79900000000004, 1443.6]']",leak_label__class_0,0.321,0.98,0.637,0.328
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_22__(108.0, 140.4]']",leak_label__class_1,0.11,1.0,0.63,0.11
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_22__(43.199000000000005, 108.0]']",leak_label__class_1,0.127,1.0,0.642,0.127
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_22__(140.4, 244.8]']",leak_label__class_0,0.13,0.547,-0.031,0.238
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_22__(140.4, 244.8]']",leak_label__class_0,0.001,1.0,0.44,0.001
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_34__(320.4, 712.8]']",leak_label__class_1,0.093,1.0,0.618,0.093
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_34__(712.8, 1040.4]']",leak_label__class_1,0.224,1.0,0.722,0.224
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_34__(89.999, 320.4]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_34__(320.4, 712.8]']",leak_label__class_0,0.218,0.991,0.557,0.22
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_34__(89.999, 320.4]']",leak_label__class_0,0.013,0.716,0.221,0.018
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_34__(320.4, 712.8]']",leak_label__class_0,0.015,1.0,0.447,0.015
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_20__(2268.0, 3196.8]']",leak_label__class_1,0.096,1.0,0.62,0.096
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_20__(3196.8, 5108.4]']",leak_label__class_1,0.221,1.0,0.719,0.221
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_20__(795.599, 2268.0]']",leak_label__class_0,0.007,0.976,0.429,0.007
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_20__(795.599, 2268.0]']",leak_label__class_0,0.318,0.976,0.632,0.326
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_21__(143.999, 363.6]']",leak_label__class_1,0.128,1.0,0.643,0.128
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_21__(363.6, 464.4]']",leak_label__class_1,0.108,1.0,0.628,0.108
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_21__(464.4, 770.4]']",leak_label__class_0,0.14,0.564,0.008,0.249
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_21__(464.4, 770.4]']",leak_label__class_0,0.001,1.0,0.44,0.001
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_31__(-417.6, 54.0]']",leak_label__class_1,0.0,1.0,0.56,0.0
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_31__(-471.601, -417.6]']",leak_label__class_1,0.317,1.0,0.82,0.317
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_31__(-417.6, 54.0]']",leak_label__class_0,0.005,0.071,-0.882,0.076
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_31__(54.0, 97.2]']",leak_label__class_0,0.225,0.97,0.55,0.232
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_31__(-417.6, 54.0]']",leak_label__class_0,0.256,0.988,0.584,0.259
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_31__(54.0, 97.2]']",leak_label__class_0,0.074,0.936,0.436,0.079
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_25__(219.599, 637.2]']",leak_label__class_1,0.047,1.0,0.588,0.047
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_25__(637.2, 838.8]']",leak_label__class_1,0.077,1.0,0.607,0.077
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_25__(838.8, 1450.8]']",leak_label__class_1,0.193,1.0,0.694,0.193
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_25__(219.599, 637.2]']",leak_label__class_0,0.0,1.0,0.44,0.0
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_25__(219.599, 637.2]']",leak_label__class_0,0.285,0.985,0.606,0.289
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_19__(-1029.6, -795.6]']",leak_label__class_1,0.084,1.0,0.612,0.084
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_19__(-1677.6009999999999, -1029.6]']",leak_label__class_1,0.123,1.0,0.639,0.123
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_19__(-795.6, -284.4]']",leak_label__class_1,0.11,1.0,0.63,0.11
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_19__(-1677.6009999999999, -1029.6]']",leak_label__class_0,0.101,0.475,-0.185,0.212
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_19__(-1677.6009999999999, -1029.6]']",leak_label__class_0,0.0,0.0,0.0,0.0
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_18__(-1011.6, -781.2]']",leak_label__class_1,0.084,1.0,0.612,0.084
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_18__(-1645.201, -1011.6]']",leak_label__class_1,0.123,1.0,0.639,0.123
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_18__(-781.2, -280.8]']",leak_label__class_1,0.11,1.0,0.629,0.11
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_18__(-1645.201, -1011.6]']",leak_label__class_0,0.099,0.47,-0.195,0.21
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_18__(-1645.201, -1011.6]']",leak_label__class_0,0.0,0.0,0.0,0.0
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_24__(1098.0, 1857.6]']",leak_label__class_1,0.177,1.0,0.68,0.177
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_24__(313.199, 842.4]']",leak_label__class_1,0.073,1.0,0.604,0.073
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_24__(842.4, 1098.0]']",leak_label__class_1,0.068,1.0,0.601,0.068
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_24__(842.4, 1098.0]']",leak_label__class_0,0.184,0.975,0.525,0.189
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_30__(-284.4, 151.2]']",leak_label__class_1,0.006,1.0,0.564,0.006
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_30__(-442.801, -284.4]']",leak_label__class_1,0.311,1.0,0.813,0.311
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_30__(-284.4, 151.2]']",leak_label__class_0,0.0,0.0,-1.0,0.078
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_30__(151.2, 262.8]']",leak_label__class_0,0.231,0.97,0.554,0.238
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_30__(-284.4, 151.2]']",leak_label__class_0,0.244,0.979,0.57,0.249
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_30__(151.2, 262.8]']",leak_label__class_0,0.086,0.966,0.461,0.089
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_26__(-140.4, 104.4]']",leak_label__class_1,0.276,1.0,0.773,0.276
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_26__(-273.6, -140.4]']",leak_label__class_1,0.042,1.0,0.585,0.042
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_26__(-572.401, -273.6]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_26__(-273.6, -140.4]']",leak_label__class_0,0.0,0.004,-0.994,0.1
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_26__(-572.401, -273.6]']",leak_label__class_0,0.23,0.954,0.544,0.241
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_26__(-273.6, -140.4]']",leak_label__class_0,0.187,0.997,0.539,0.188
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_26__(-572.401, -273.6]']",leak_label__class_0,0.088,0.92,0.433,0.096
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_32__(-46.8, 3.6]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_32__(-579.601, -532.8]']",leak_label__class_1,0.241,1.0,0.739,0.241
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_32__(-532.8, -46.8]']",leak_label__class_0,0.218,1.0,0.562,0.218
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_32__(-532.8, -46.8]']",leak_label__class_0,0.072,1.0,0.474,0.072
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_8__(1000.8, 1285.2]']",leak_label__class_1,0.091,1.0,0.617,0.091
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_8__(1285.2, 3538.8]']",leak_label__class_1,0.11,1.0,0.63,0.11
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_8__(392.399, 1000.8]']",leak_label__class_1,0.116,1.0,0.633,0.116
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_8__(392.399, 1000.8]']",leak_label__class_0,0.218,1.0,0.562,0.218
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_9__(1119.6, 3358.8]']",leak_label__class_1,0.114,1.0,0.632,0.114
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_9__(331.199, 870.0]']",leak_label__class_1,0.114,1.0,0.632,0.114
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_9__(870.0, 1119.6]']",leak_label__class_1,0.089,1.0,0.615,0.089
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_9__(870.0, 1119.6]']",leak_label__class_0,0.136,1.0,0.509,0.136
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_9__(870.0, 1119.6]']",leak_label__class_0,0.11,1.0,0.494,0.11
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_33__(554.4, 633.6]']",leak_label__class_1,0.22,1.0,0.718,0.22
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_33__(7.199, 79.2]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_33__(79.2, 554.4]']",leak_label__class_1,0.097,1.0,0.621,0.097
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_33__(7.199, 79.2]']",leak_label__class_0,0.027,0.793,0.303,0.034
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_33__(79.2, 554.4]']",leak_label__class_0,0.204,0.999,0.552,0.204
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_33__(7.199, 79.2]']",leak_label__class_0,0.309,0.974,0.622,0.317
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_33__(79.2, 554.4]']",leak_label__class_0,0.021,1.0,0.449,0.021
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_27__(-230.401, -7.2]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_29__(1432.8, 1483.2]', 'flow_Link_27__(183.6, 223.2]']",leak_label__class_1,0.283,1.0,0.781,0.283
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_27__(-230.401, -7.2]']",leak_label__class_0,0.198,0.966,0.528,0.206
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_27__(-7.2, 183.6]']",leak_label__class_0,0.032,0.327,-0.441,0.098
"['flow_Link_29__(244.8, 1432.8]', 'flow_Link_27__(183.6, 223.2]']",leak_label__class_1,0.041,1.0,0.584,0.041
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_27__(-230.401, -7.2]']",leak_label__class_0,0.16,0.951,0.494,0.168
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_27__(-7.2, 183.6]']",leak_label__class_0,0.169,1.0,0.529,0.169
"['flow_Link_29__(79.199, 244.8]', 'flow_Link_27__(183.6, 223.2]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_7__(1152.0, 1476.0]']",leak_label__class_0,0.043,0.9,0.396,0.048
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_7__(453.59900000000005, 1152.0]']",leak_label__class_0,0.181,1.0,0.537,0.181
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_7__(1152.0, 1476.0]']",leak_label__class_1,0.089,1.0,0.615,0.089
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_7__(1476.0, 3762.0]']",leak_label__class_1,0.104,1.0,0.625,0.104
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_7__(453.59900000000005, 1152.0]']",leak_label__class_1,0.117,1.0,0.635,0.117
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_6__(1512.0, 1929.6]']",leak_label__class_0,0.044,0.883,0.385,0.05
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_6__(608.399, 1512.0]']",leak_label__class_0,0.18,1.0,0.536,0.18
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_6__(1512.0, 1929.6]']",leak_label__class_1,0.092,1.0,0.617,0.092
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_6__(1929.6, 4276.8]']",leak_label__class_1,0.1,1.0,0.622,0.1
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_6__(608.399, 1512.0]']",leak_label__class_1,0.119,1.0,0.636,0.119
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_14__(-306.001, 39.6]']",leak_label__class_0,0.182,1.0,0.537,0.182
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_14__(39.6, 126.0]']",leak_label__class_0,0.046,0.902,0.4,0.051
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_14__(-306.001, 39.6]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_14__(126.0, 187.2]']",leak_label__class_1,0.205,1.0,0.705,0.205
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_14__(39.6, 126.0]']",leak_label__class_1,0.105,1.0,0.626,0.105
"['flow_Link_15__(-388.801, -43.2]', 'flow_Link_28__(86.4, 266.4]']",leak_label__class_0,0.199,1.0,0.549,0.199
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_28__(-126.001, 86.4]']",leak_label__class_0,0.193,1.0,0.545,0.193
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_28__(86.4, 266.4]']",leak_label__class_0,0.035,1.0,0.456,0.035
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_28__(-126.001, 86.4]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_28__(266.4, 349.2]']",leak_label__class_1,0.214,1.0,0.713,0.214
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_10__(212.399, 511.2]']",leak_label__class_0,0.176,1.0,0.533,0.176
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_10__(511.2, 651.6]']",leak_label__class_0,0.046,0.797,0.315,0.057
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_10__(212.399, 511.2]']",leak_label__class_1,0.128,1.0,0.643,0.128
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_10__(511.2, 651.6]']",leak_label__class_1,0.103,1.0,0.624,0.103
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_10__(651.6, 3160.8]']",leak_label__class_1,0.079,1.0,0.609,0.079
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_2__(2041.199, 5367.6]']",leak_label__class_0,0.192,1.0,0.544,0.192
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_2__(5367.6, 6988.8]']",leak_label__class_0,0.035,0.993,0.452,0.035
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_2__(2041.199, 5367.6]']",leak_label__class_1,0.072,1.0,0.604,0.072
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_2__(5367.6, 6988.8]']",leak_label__class_1,0.074,1.0,0.605,0.074
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_2__(6988.8, 11120.4]']",leak_label__class_1,0.164,1.0,0.67,0.164
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_3__(2012.4, 2552.4]']",leak_label__class_0,0.044,0.874,0.378,0.051
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_3__(842.399, 2012.4]']",leak_label__class_0,0.179,1.0,0.536,0.179
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_3__(2012.4, 2552.4]']",leak_label__class_1,0.093,1.0,0.618,0.093
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_3__(2552.4, 5032.8]']",leak_label__class_1,0.096,1.0,0.62,0.096
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_3__(842.399, 2012.4]']",leak_label__class_1,0.121,1.0,0.637,0.121
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_11__(151.19899999999998, 378.0]']",leak_label__class_0,0.176,0.999,0.533,0.176
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_11__(378.0, 482.4]']",leak_label__class_0,0.045,0.806,0.323,0.056
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_11__(151.19899999999998, 378.0]']",leak_label__class_1,0.129,1.0,0.643,0.129
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_11__(378.0, 482.4]']",leak_label__class_1,0.1,1.0,0.623,0.1
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_11__(482.4, 2980.8]']",leak_label__class_1,0.08,1.0,0.609,0.08
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_13__(223.2, 302.4]']",leak_label__class_0,0.035,0.998,0.455,0.035
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_13__(302.4, 529.2]']",leak_label__class_0,0.001,0.005,-0.991,0.115
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_13__(-226.80100000000002, 223.2]']",leak_label__class_1,0.062,1.0,0.598,0.062
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_13__(223.2, 302.4]']",leak_label__class_1,0.07,1.0,0.603,0.07
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_13__(302.4, 529.2]']",leak_label__class_1,0.177,1.0,0.681,0.177
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_1__(2167.1989999999996, 5594.4]']",leak_label__class_0,0.191,1.0,0.544,0.191
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_1__(5594.4, 7257.6]']",leak_label__class_0,0.035,0.992,0.451,0.036
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_1__(2167.1989999999996, 5594.4]']",leak_label__class_1,0.075,1.0,0.605,0.075
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_1__(5594.4, 7257.6]']",leak_label__class_1,0.074,1.0,0.605,0.074
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_1__(7257.6, 11545.2]']",leak_label__class_1,0.162,1.0,0.668,0.162
"['flow_Link_15__(-388.801, -43.2]', 'flow_Link_12__(291.6, 496.8]']",leak_label__class_0,0.129,0.989,0.498,0.13
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_12__(291.6, 496.8]']",leak_label__class_0,0.007,0.061,-0.902,0.109
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_12__(223.2, 291.6]']",leak_label__class_1,0.102,1.0,0.624,0.102
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_12__(79.199, 223.2]']",leak_label__class_1,0.127,1.0,0.642,0.127
"['flow_Link_15__(-388.801, -43.2]', 'flow_Link_23__(478.79900000000004, 1443.6]']",leak_label__class_0,0.123,0.95,0.471,0.13
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_23__(1443.6, 2566.8]']",leak_label__class_0,0.022,1.0,0.45,0.022
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_23__(478.79900000000004, 1443.6]']",leak_label__class_0,0.205,1.0,0.553,0.205
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_23__(1443.6, 2566.8]']",leak_label__class_1,0.092,1.0,0.617,0.092
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_23__(2566.8, 3733.2]']",leak_label__class_1,0.219,1.0,0.717,0.219
"['flow_Link_15__(-388.801, -43.2]', 'flow_Link_22__(140.4, 244.8]']",leak_label__class_0,0.122,0.993,0.496,0.123
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_22__(108.0, 140.4]']",leak_label__class_0,0.046,0.767,0.286,0.06
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_22__(140.4, 244.8]']",leak_label__class_0,0.009,0.086,-0.862,0.109
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_22__(108.0, 140.4]']",leak_label__class_1,0.097,1.0,0.62,0.097
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_22__(43.199000000000005, 108.0]']",leak_label__class_1,0.127,1.0,0.642,0.127
"['flow_Link_15__(-388.801, -43.2]', 'flow_Link_34__(320.4, 712.8]']",leak_label__class_0,0.208,0.99,0.55,0.21
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_34__(320.4, 712.8]']",leak_label__class_0,0.025,1.0,0.451,0.025
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_34__(89.999, 320.4]']",leak_label__class_0,0.202,1.0,0.551,0.202
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_34__(712.8, 1040.4]']",leak_label__class_1,0.217,1.0,0.715,0.217
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_34__(89.999, 320.4]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_15__(-388.801, -43.2]', 'flow_Link_20__(795.599, 2268.0]']",leak_label__class_0,0.12,0.938,0.462,0.128
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_20__(795.599, 2268.0]']",leak_label__class_0,0.205,1.0,0.553,0.205
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_20__(2268.0, 3196.8]']",leak_label__class_1,0.096,1.0,0.62,0.096
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_20__(3196.8, 5108.4]']",leak_label__class_1,0.214,1.0,0.713,0.214
"['flow_Link_15__(-388.801, -43.2]', 'flow_Link_21__(464.4, 770.4]']",leak_label__class_0,0.132,0.99,0.5,0.133
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_21__(464.4, 770.4]']",leak_label__class_0,0.009,0.081,-0.869,0.111
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_21__(143.999, 363.6]']",leak_label__class_1,0.128,1.0,0.643,0.128
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_21__(363.6, 464.4]']",leak_label__class_1,0.096,1.0,0.62,0.096
"['flow_Link_15__(-388.801, -43.2]', 'flow_Link_31__(-471.601, -417.6]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_15__(-388.801, -43.2]', 'flow_Link_31__(54.0, 97.2]']",leak_label__class_0,0.261,0.956,0.569,0.273
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_31__(-417.6, 54.0]']",leak_label__class_0,0.189,0.778,0.37,0.243
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_31__(54.0, 97.2]']",leak_label__class_0,0.039,1.0,0.457,0.039
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_31__(-417.6, 54.0]']",leak_label__class_1,0.017,1.0,0.57,0.017
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_31__(-471.601, -417.6]']",leak_label__class_1,0.293,1.0,0.793,0.293
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_25__(219.599, 637.2]']",leak_label__class_0,0.196,1.0,0.547,0.196
"['flow_Link_15__(-43.2, 39.6]', 'flow_Link_25__(637.2, 838.8]']",leak_label__class_0,0.031,0.998,0.453,0.031
"['flow_Link_15__(39.6, 79.2]', 'flow_Link_25__(219.599, 637.2]']",leak_label__class_1,0.047,1.0,0.588,0.047
