antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_28__(244.8, 298.8]']",leak_label__class_1,0.064,1.0,0.599,0.064
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_28__(244.8, 298.8]']",leak_label__class_1,0.139,1.0,0.651,0.139
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_28__(298.8, 349.2]']",leak_label__class_1,0.03,1.0,0.577,0.03
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_10__(384.48, 550.8]']",leak_label__class_0,0.024,1.0,0.45,0.024
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_10__(550.8, 626.4]']",leak_label__class_0,0.006,0.99,0.437,0.006
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_10__(384.48, 550.8]']",leak_label__class_0,0.086,1.0,0.481,0.086
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_10__(550.8, 626.4]']",leak_label__class_0,0.063,1.0,0.469,0.063
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_10__(626.4, 702.0]']",leak_label__class_0,0.028,1.0,0.453,0.028
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_10__(702.0, 3160.8]']",leak_label__class_1,0.089,1.0,0.615,0.089
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_10__(384.48, 550.8]']",leak_label__class_1,0.065,1.0,0.599,0.065
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_10__(550.8, 626.4]']",leak_label__class_1,0.03,1.0,0.577,0.03
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_10__(626.4, 702.0]']",leak_label__class_1,0.02,1.0,0.572,0.02
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_2__(5634.0, 6537.6]']",leak_label__class_0,0.005,1.0,0.442,0.005
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_2__(5634.0, 6537.6]']",leak_label__class_0,0.055,1.0,0.465,0.055
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_2__(4626.0, 5634.0]']",leak_label__class_1,0.064,1.0,0.599,0.064
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_2__(5634.0, 6537.6]']",leak_label__class_1,0.036,1.0,0.581,0.036
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_2__(6537.6, 7923.6]']",leak_label__class_1,0.055,1.0,0.593,0.055
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_3__(1529.28, 2160.0]']",leak_label__class_0,0.021,1.0,0.449,0.021
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_3__(1529.28, 2160.0]']",leak_label__class_0,0.089,1.0,0.483,0.089
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_3__(2160.0, 2466.0]']",leak_label__class_0,0.063,1.0,0.469,0.063
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_3__(2466.0, 2772.0]']",leak_label__class_0,0.024,1.0,0.451,0.024
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_3__(2772.0, 5032.8]']",leak_label__class_1,0.1,1.0,0.622,0.1
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_3__(1529.28, 2160.0]']",leak_label__class_1,0.063,1.0,0.598,0.063
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_3__(2160.0, 2466.0]']",leak_label__class_1,0.032,1.0,0.579,0.032
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_3__(2466.0, 2772.0]']",leak_label__class_1,0.024,1.0,0.574,0.024
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_11__(406.8, 464.4]']",leak_label__class_0,0.005,0.989,0.436,0.005
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_11__(406.8, 464.4]']",leak_label__class_0,0.066,1.0,0.471,0.066
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_11__(280.8, 406.8]']",leak_label__class_0,0.086,1.0,0.481,0.086
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_11__(406.8, 464.4]']",leak_label__class_0,0.062,1.0,0.469,0.062
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_11__(522.0, 2980.8]']",leak_label__class_1,0.087,1.0,0.614,0.087
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_11__(280.8, 406.8]']",leak_label__class_1,0.063,1.0,0.598,0.063
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_11__(406.8, 464.4]']",leak_label__class_1,0.029,1.0,0.577,0.029
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_11__(464.4, 522.0]']",leak_label__class_1,0.02,1.0,0.572,0.02
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_11__(522.0, 2980.8]']",leak_label__class_1,0.008,1.0,0.565,0.008
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_13__(187.2, 237.6]']",leak_label__class_0,0.011,1.0,0.444,0.011
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_13__(277.2, 356.4]']",leak_label__class_0,0.0,0.778,0.28,0.001
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_13__(187.2, 237.6]']",leak_label__class_0,0.085,1.0,0.48,0.085
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_13__(277.2, 356.4]']",leak_label__class_0,0.011,1.0,0.445,0.011
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_13__(-226.80100000000002, 187.2]']",leak_label__class_1,0.01,1.0,0.566,0.01
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_13__(187.2, 237.6]']",leak_label__class_1,0.067,1.0,0.6,0.067
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_13__(237.6, 277.2]']",leak_label__class_1,0.033,1.0,0.58,0.033
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_13__(277.2, 356.4]']",leak_label__class_1,0.065,1.0,0.599,0.065
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_1__(5875.2, 6814.8]']",leak_label__class_0,0.055,1.0,0.465,0.055
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_1__(4813.2, 5875.2]']",leak_label__class_1,0.064,1.0,0.598,0.064
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_1__(5875.2, 6814.8]']",leak_label__class_1,0.036,1.0,0.581,0.036
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_1__(6814.8, 8204.4]']",leak_label__class_1,0.054,1.0,0.592,0.054
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_12__(241.2, 280.8]']",leak_label__class_0,0.006,0.981,0.431,0.006
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_12__(316.8, 496.8]']",leak_label__class_0,0.0,0.005,-0.992,0.025
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_12__(241.2, 280.8]']",leak_label__class_0,0.067,1.0,0.471,0.067
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_12__(316.8, 496.8]']",leak_label__class_0,0.006,1.0,0.442,0.006
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_12__(162.0, 241.2]']",leak_label__class_1,0.061,1.0,0.596,0.061
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_12__(241.2, 280.8]']",leak_label__class_1,0.032,1.0,0.579,0.032
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_12__(280.8, 316.8]']",leak_label__class_1,0.02,1.0,0.571,0.02
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_23__(1209.6, 1537.2]']",leak_label__class_0,0.011,1.0,0.444,0.011
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_23__(1537.2, 2322.0]']",leak_label__class_0,0.002,1.0,0.441,0.002
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_23__(1537.2, 2322.0]']",leak_label__class_0,0.13,0.952,0.477,0.137
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_23__(1209.6, 1537.2]']",leak_label__class_0,0.1,1.0,0.488,0.1
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_23__(1537.2, 2322.0]']",leak_label__class_0,0.035,1.0,0.456,0.035
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_23__(2322.0, 3020.4]']",leak_label__class_1,0.053,1.0,0.591,0.053
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_23__(2322.0, 3020.4]']",leak_label__class_1,0.148,1.0,0.658,0.148
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_22__(151.2, 244.8]']",leak_label__class_0,0.0,0.011,-0.98,0.025
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_22__(151.2, 244.8]']",leak_label__class_0,0.057,0.993,0.462,0.057
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_22__(151.2, 244.8]']",leak_label__class_0,0.009,1.0,0.444,0.009
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_22__(82.8, 118.8]']",leak_label__class_0,0.084,1.0,0.48,0.084
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_22__(118.8, 136.8]']",leak_label__class_1,0.029,1.0,0.577,0.029
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_22__(136.8, 151.2]']",leak_label__class_1,0.017,1.0,0.57,0.017
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_22__(82.8, 118.8]']",leak_label__class_1,0.062,1.0,0.597,0.062
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_34__(342.0, 640.8]']",leak_label__class_0,0.003,1.0,0.441,0.003
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_34__(342.0, 640.8]']",leak_label__class_0,0.125,0.994,0.499,0.126
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_34__(342.0, 640.8]']",leak_label__class_0,0.039,1.0,0.457,0.039
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_34__(640.8, 838.8]']",leak_label__class_1,0.055,1.0,0.593,0.055
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_34__(262.8, 342.0]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_34__(640.8, 838.8]']",leak_label__class_1,0.145,1.0,0.655,0.145
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_20__(1918.8, 2408.4]']",leak_label__class_0,0.01,1.0,0.444,0.01
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_20__(1918.8, 2408.4]']",leak_label__class_0,0.085,0.931,0.438,0.091
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_20__(1918.8, 2408.4]']",leak_label__class_0,0.099,1.0,0.488,0.099
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_20__(2408.4, 2883.6]']",leak_label__class_1,0.054,1.0,0.592,0.054
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_20__(2883.6, 3902.4]']",leak_label__class_1,0.119,1.0,0.636,0.119
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_21__(500.4, 770.4]']",leak_label__class_0,0.0,0.016,-0.973,0.026
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_21__(500.4, 770.4]']",leak_label__class_0,0.059,0.992,0.463,0.059
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_21__(392.4, 450.0]']",leak_label__class_0,0.065,1.0,0.47,0.065
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_21__(500.4, 770.4]']",leak_label__class_0,0.009,1.0,0.444,0.009
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_21__(270.0, 392.4]']",leak_label__class_1,0.061,1.0,0.597,0.061
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_21__(392.4, 450.0]']",leak_label__class_1,0.03,1.0,0.578,0.03
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_21__(450.0, 500.4]']",leak_label__class_1,0.019,1.0,0.571,0.019
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_31__(-403.2, 46.8]']",leak_label__class_0,0.131,0.917,0.454,0.143
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_31__(46.8, 61.2]']",leak_label__class_0,0.012,1.0,0.445,0.012
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_31__(61.2, 97.2]']",leak_label__class_0,0.003,1.0,0.441,0.003
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_31__(46.8, 61.2]']",leak_label__class_0,0.089,0.976,0.469,0.092
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_31__(61.2, 97.2]']",leak_label__class_0,0.13,0.921,0.456,0.141
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_31__(-403.2, 46.8]']",leak_label__class_0,0.048,1.0,0.462,0.048
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_31__(46.8, 61.2]']",leak_label__class_0,0.102,1.0,0.49,0.102
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_31__(61.2, 97.2]']",leak_label__class_0,0.041,1.0,0.459,0.041
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_31__(-435.6, -403.2]']",leak_label__class_1,0.144,1.0,0.654,0.144
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_31__(-471.601, -435.6]']",leak_label__class_1,0.045,1.0,0.587,0.045
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_31__(-435.6, -403.2]']",leak_label__class_1,0.03,1.0,0.578,0.03
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_31__(-471.601, -435.6]']",leak_label__class_1,0.169,1.0,0.674,0.169
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_25__(669.6, 777.6]']",leak_label__class_0,0.049,1.0,0.462,0.049
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_25__(777.6, 1004.4]']",leak_label__class_0,0.009,1.0,0.444,0.009
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_25__(554.4, 669.6]']",leak_label__class_1,0.061,1.0,0.597,0.061
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_25__(669.6, 777.6]']",leak_label__class_1,0.041,1.0,0.584,0.041
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_25__(777.6, 1004.4]']",leak_label__class_1,0.068,1.0,0.601,0.068
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_19__(-853.2, -604.8]']",leak_label__class_0,0.016,1.0,0.447,0.016
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_19__(-1677.6009999999999, -1134.0]']",leak_label__class_0,0.004,1.0,0.441,0.004
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_19__(-853.2, -604.8]']",leak_label__class_0,0.083,1.0,0.48,0.083
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_19__(-1134.0, -990.0]']",leak_label__class_1,0.029,1.0,0.577,0.029
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_19__(-1677.6009999999999, -1134.0]']",leak_label__class_1,0.018,1.0,0.57,0.018
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_19__(-853.2, -604.8]']",leak_label__class_1,0.065,1.0,0.599,0.065
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_19__(-990.0, -853.2]']",leak_label__class_1,0.03,1.0,0.578,0.03
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_18__(-1645.201, -1112.4]']",leak_label__class_0,0.037,0.961,0.433,0.038
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_18__(-1645.201, -1112.4]']",leak_label__class_0,0.004,1.0,0.441,0.004
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_18__(-835.2, -594.0]']",leak_label__class_0,0.083,1.0,0.479,0.083
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_18__(-1112.4, -968.4]']",leak_label__class_1,0.03,1.0,0.577,0.03
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_18__(-1645.201, -1112.4]']",leak_label__class_1,0.018,1.0,0.571,0.018
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_18__(-835.2, -594.0]']",leak_label__class_1,0.065,1.0,0.599,0.065
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_18__(-968.4, -835.2]']",leak_label__class_1,0.03,1.0,0.578,0.03
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_24__(1029.6, 1267.2]']",leak_label__class_0,0.013,1.0,0.446,0.013
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_24__(716.4, 889.2]']",leak_label__class_0,0.079,1.0,0.477,0.079
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_24__(1029.6, 1267.2]']",leak_label__class_1,0.054,1.0,0.592,0.054
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_24__(716.4, 889.2]']",leak_label__class_1,0.065,1.0,0.599,0.065
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_24__(889.2, 1029.6]']",leak_label__class_1,0.034,1.0,0.58,0.034
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_30__(-248.4, 126.0]']",leak_label__class_0,0.13,0.915,0.452,0.142
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_30__(126.0, 172.8]']",leak_label__class_0,0.012,1.0,0.445,0.012
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_30__(172.8, 262.8]']",leak_label__class_0,0.003,1.0,0.441,0.003
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_30__(172.8, 262.8]']",leak_label__class_0,0.144,0.953,0.485,0.151
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_30__(-248.4, 126.0]']",leak_label__class_0,0.041,1.0,0.458,0.041
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_30__(126.0, 172.8]']",leak_label__class_0,0.106,1.0,0.492,0.106
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_30__(172.8, 262.8]']",leak_label__class_0,0.044,1.0,0.46,0.044
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_30__(-324.0, -248.4]']",leak_label__class_1,0.148,1.0,0.657,0.148
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_30__(-442.801, -324.0]']",leak_label__class_1,0.041,1.0,0.584,0.041
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_30__(-324.0, -248.4]']",leak_label__class_1,0.032,1.0,0.579,0.032
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_30__(-442.801, -324.0]']",leak_label__class_1,0.167,1.0,0.673,0.167
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_26__(-313.2, -244.8]']",leak_label__class_0,0.012,0.628,0.111,0.018
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_26__(-572.401, -313.2]']",leak_label__class_0,0.003,0.83,0.326,0.003
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_26__(-313.2, -244.8]']",leak_label__class_0,0.076,0.971,0.459,0.079
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_26__(-572.401, -313.2]']",leak_label__class_0,0.143,0.916,0.46,0.156
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_26__(-154.8, -100.8]']",leak_label__class_0,0.001,1.0,0.44,0.001
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_26__(-313.2, -244.8]']",leak_label__class_0,0.1,1.0,0.489,0.1
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_26__(-572.401, -313.2]']",leak_label__class_0,0.042,1.0,0.459,0.042
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_26__(-100.8, 104.4]']",leak_label__class_1,0.033,1.0,0.58,0.033
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_26__(-100.8, 104.4]']",leak_label__class_1,0.163,1.0,0.669,0.163
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_26__(-154.8, -100.8]']",leak_label__class_1,0.028,1.0,0.576,0.028
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_26__(-244.8, -154.8]']",leak_label__class_1,0.008,1.0,0.565,0.008
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_32__(-522.0, -54.0]']",leak_label__class_0,0.004,1.0,0.442,0.004
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_32__(-54.0, -39.6]']",leak_label__class_0,0.011,1.0,0.445,0.011
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_32__(-522.0, -54.0]']",leak_label__class_0,0.132,1.0,0.506,0.132
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_32__(-522.0, -54.0]']",leak_label__class_0,0.048,1.0,0.462,0.048
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_32__(-54.0, -39.6]']",leak_label__class_0,0.095,1.0,0.486,0.095
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_32__(-579.601, -547.2]']",leak_label__class_1,0.165,1.0,0.671,0.165
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_32__(-54.0, -39.6]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_32__(-547.2, -522.0]']",leak_label__class_1,0.131,1.0,0.645,0.131
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_32__(-579.601, -547.2]']",leak_label__class_1,0.054,1.0,0.592,0.054
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_8__(1076.4, 1238.4]']",leak_label__class_0,0.005,0.989,0.436,0.005
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_8__(756.0, 1076.4]']",leak_label__class_0,0.018,1.0,0.448,0.018
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_8__(1076.4, 1238.4]']",leak_label__class_0,0.081,1.0,0.478,0.081
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_8__(1076.4, 1238.4]']",leak_label__class_0,0.064,1.0,0.47,0.064
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_8__(1238.4, 1404.0]']",leak_label__class_0,0.021,1.0,0.449,0.021
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_8__(756.0, 1076.4]']",leak_label__class_0,0.09,1.0,0.483,0.09
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_8__(1404.0, 3538.8]']",leak_label__class_1,0.108,1.0,0.628,0.108
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_8__(1076.4, 1238.4]']",leak_label__class_1,0.034,1.0,0.58,0.034
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_8__(1238.4, 1404.0]']",leak_label__class_1,0.027,1.0,0.576,0.027
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_8__(1404.0, 3538.8]']",leak_label__class_1,0.011,1.0,0.567,0.011
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_8__(756.0, 1076.4]']",leak_label__class_1,0.062,1.0,0.597,0.062
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_9__(655.2, 936.0]']",leak_label__class_0,0.018,1.0,0.448,0.018
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_9__(936.0, 1076.4]']",leak_label__class_0,0.005,0.989,0.436,0.005
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_9__(936.0, 1076.4]']",leak_label__class_0,0.081,1.0,0.479,0.081
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_9__(1076.4, 1227.6]']",leak_label__class_0,0.021,1.0,0.449,0.021
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_9__(655.2, 936.0]']",leak_label__class_0,0.091,1.0,0.484,0.091
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_9__(936.0, 1076.4]']",leak_label__class_0,0.062,1.0,0.469,0.062
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_9__(1227.6, 3358.8]']",leak_label__class_1,0.109,1.0,0.629,0.109
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_9__(1076.4, 1227.6]']",leak_label__class_1,0.029,1.0,0.577,0.029
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_9__(655.2, 936.0]']",leak_label__class_1,0.062,1.0,0.598,0.062
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_9__(936.0, 1076.4]']",leak_label__class_1,0.032,1.0,0.579,0.032
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_33__(64.8, 86.4]']",leak_label__class_0,0.01,1.0,0.444,0.01
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_33__(86.4, 536.4]']",leak_label__class_0,0.002,1.0,0.441,0.002
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_33__(64.8, 86.4]']",leak_label__class_0,0.099,0.981,0.477,0.101
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_33__(86.4, 536.4]']",leak_label__class_0,0.115,1.0,0.497,0.115
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_33__(64.8, 86.4]']",leak_label__class_0,0.097,1.0,0.487,0.097
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_33__(86.4, 536.4]']",leak_label__class_0,0.032,1.0,0.454,0.032
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_33__(536.4, 583.2]']",leak_label__class_1,0.069,1.0,0.602,0.069
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_33__(583.2, 633.6]']",leak_label__class_1,0.131,1.0,0.644,0.131
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_33__(536.4, 583.2]']",leak_label__class_1,0.137,1.0,0.649,0.137
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_33__(583.2, 633.6]']",leak_label__class_1,0.025,1.0,0.575,0.025
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_27__(-14.4, -3.6]']",leak_label__class_0,0.048,1.0,0.462,0.048
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_27__(-3.6, 172.8]']",leak_label__class_0,0.093,0.868,0.397,0.107
"['flow_Link_15__(-36.0, 25.2]', 'flow_Link_27__(194.4, 223.2]']",leak_label__class_1,0.001,1.0,0.561,0.001
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_27__(-14.4, -3.6]']",leak_label__class_0,0.06,1.0,0.468,0.06
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_27__(-3.6, 172.8]']",leak_label__class_0,0.01,1.0,0.444,0.01
"['flow_Link_15__(-388.801, -50.4]', 'flow_Link_27__(194.4, 223.2]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_27__(-14.4, -3.6]']",leak_label__class_0,0.092,1.0,0.484,0.092
"['flow_Link_15__(-50.4, -36.0]', 'flow_Link_27__(-3.6, 172.8]']",leak_label__class_0,0.031,1.0,0.454,0.031
"['flow_Link_15__(25.2, 50.4]', 'flow_Link_27__(194.4, 223.2]']",leak_label__class_1,0.042,1.0,0.585,0.042
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_27__(-230.401, -14.4]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_27__(172.8, 194.4]']",leak_label__class_1,0.044,1.0,0.586,0.044
"['flow_Link_15__(50.4, 79.2]', 'flow_Link_27__(194.4, 223.2]']",leak_label__class_1,0.155,1.0,0.663,0.155
"['flow_Link_7__(1609.2, 3762.0]', 'flow_Link_6__(2098.8, 4276.8]']",leak_label__class_1,0.152,0.793,0.551,0.191
"['flow_Link_7__(1238.4, 1418.4]', 'flow_Link_14__(28.8, 43.2]']",leak_label__class_0,0.084,1.0,0.48,0.084
"['flow_Link_7__(1418.4, 1609.2]', 'flow_Link_14__(28.8, 43.2]']",leak_label__class_0,0.046,1.0,0.461,0.046
"['flow_Link_7__(1609.2, 3762.0]', 'flow_Link_14__(-306.001, 28.8]']",leak_label__class_1,0.015,0.95,0.546,0.016
"['flow_Link_7__(1609.2, 3762.0]', 'flow_Link_14__(115.2, 140.4]']",leak_label__class_1,0.029,1.0,0.577,0.029
"['flow_Link_7__(864.0, 1238.4]', 'flow_Link_14__(28.8, 43.2]']",leak_label__class_0,0.072,1.0,0.474,0.072
