antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['demand_Node_2__(177.12, 242.64]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.095,1.0,0.619,0.095
"['demand_Node_2__(242.64, 308.16]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.177,1.0,0.681,0.177
"['demand_Node_2__(242.64, 308.16]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.052,0.983,0.583,0.053
"['flow_Link_13__(226.8, 378.0]', 'flow_Link_23__(2431.44, 3082.32]']",leak_label__1,0.196,1.0,0.697,0.196
"['flow_Link_13__(226.8, 378.0]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.094,0.848,0.541,0.111
"['flow_Link_13__(226.8, 378.0]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.22,1.0,0.718,0.22
"['flow_Link_13__(75.6, 226.8]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.062,1.0,0.598,0.062
"['flow_Link_13__(226.8, 378.0]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.206,1.0,0.706,0.206
"['flow_Link_13__(75.6, 226.8]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.062,1.0,0.598,0.062
"['flow_Link_13__(226.8, 378.0]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.22,1.0,0.718,0.22
"['flow_Link_13__(75.6, 226.8]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.062,1.0,0.598,0.062
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_7__(267.84, 380.88]']",leak_label__1,0.045,0.292,-0.375,0.156
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_7__(380.88, 493.92]']",leak_label__1,0.0,0.002,-0.995,0.053
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_7__(267.84, 380.88]']",leak_label__1,0.041,0.886,0.528,0.047
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_7__(267.84, 380.88]']",leak_label__1,0.0,1.0,0.56,0.0
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_7__(380.88, 493.92]']",leak_label__1,0.09,0.985,0.609,0.091
"['flow_Link_17__(-448.56, -301.68]', 'pressure_Node_20__(62.005, 65.65]']",leak_label__1,0.099,0.789,0.506,0.125
"['flow_Link_17__(-595.44, -448.56]', 'pressure_Node_20__(58.359, 62.005]']",leak_label__1,0.102,0.999,0.624,0.102
"['flow_Link_17__(-595.44, -448.56]', 'pressure_Node_20__(62.005, 65.65]']",leak_label__1,0.022,0.083,-0.853,0.262
"['flow_Link_17__(-742.32, -595.44]', 'pressure_Node_20__(58.359, 62.005]']",leak_label__1,0.057,0.777,0.469,0.073
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_26__(-166.32, -30.96]']",leak_label__1,0.103,1.0,0.624,0.103
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_26__(-166.32, -30.96]']",leak_label__1,0.119,1.0,0.636,0.119
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_23__(1780.56, 2431.44]']",leak_label__1,0.055,1.0,0.593,0.055
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_23__(2431.44, 3082.32]']",leak_label__1,0.116,1.0,0.634,0.116
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_23__(1780.56, 2431.44]']",leak_label__1,0.001,0.042,-0.907,0.026
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_3__(151.92, 224.64]']",leak_label__1,0.034,0.262,-0.438,0.13
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_3__(224.64, 297.36]']",leak_label__1,0.0,0.0,-1.0,0.067
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_3__(151.92, 224.64]']",leak_label__1,0.042,0.965,0.569,0.044
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_3__(224.64, 297.36]']",leak_label__1,0.089,0.99,0.61,0.09
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_22__(164.16, 204.48]']",leak_label__1,0.0,0.0,0.0,0.0
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_22__(83.52, 123.84]']",leak_label__1,0.026,0.162,-0.672,0.162
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_22__(123.84, 164.16]']",leak_label__1,0.127,0.959,0.624,0.132
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_22__(164.16, 204.48]']",leak_label__1,0.053,0.733,0.431,0.073
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_22__(83.52, 123.84]']",leak_label__1,0.001,1.0,0.561,0.001
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_2__(3857.04, 5672.88]']",leak_label__1,0.084,0.348,-0.259,0.241
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.038,0.997,0.581,0.038
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.172,0.909,0.637,0.189
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.033,0.234,-0.505,0.141
"['flow_Link_17__(-595.44, -448.56]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.047,0.906,0.542,0.051
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_18__(383.04, 516.96]']",leak_label__1,0.093,0.988,0.612,0.094
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_18__(516.96, 650.88]']",leak_label__1,0.087,0.801,0.506,0.109
"['flow_Link_17__(-448.56, -301.68]', 'pressure_Node_3__(66.388, 68.01]']",leak_label__1,0.051,0.412,-0.07,0.124
"['flow_Link_17__(-595.44, -448.56]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.079,0.812,0.508,0.098
"['flow_Link_17__(-742.32, -595.44]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.105,0.812,0.526,0.13
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.099,1.0,0.622,0.099
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.116,1.0,0.634,0.116
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.177,1.0,0.681,0.177
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.099,1.0,0.622,0.099
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.116,1.0,0.634,0.116
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.06,1.0,0.596,0.06
"['flow_Link_17__(-448.56, -301.68]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.099,1.0,0.622,0.099
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.116,1.0,0.634,0.116
"['flow_Link_17__(-742.32, -595.44]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.177,1.0,0.681,0.177
"['flow_Link_17__(-448.56, -301.68]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.004,1.0,0.562,0.004
"['flow_Link_17__(-742.32, -595.44]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.11,0.885,0.575,0.124
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.031,0.2,-0.588,0.156
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.124,0.976,0.63,0.127
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.0,0.001,-0.998,0.056
"['flow_Link_17__(-448.56, -301.68]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.045,0.297,-0.361,0.152
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.1,0.968,0.609,0.104
"['flow_Link_17__(-742.32, -595.44]', 'demand_Node_9__(181.44, 223.92]']",leak_label__1,0.08,0.794,0.496,0.101
"['demand_Node_7__(267.84, 380.88]', 'pressure_Node_20__(58.359, 62.005]']",leak_label__1,0.023,1.0,0.573,0.023
"['demand_Node_7__(267.84, 380.88]', 'pressure_Node_20__(62.005, 65.65]']",leak_label__1,0.064,0.857,0.526,0.075
"['demand_Node_7__(380.88, 493.92]', 'pressure_Node_20__(58.359, 62.005]']",leak_label__1,0.13,0.997,0.642,0.13
"['demand_Node_7__(380.88, 493.92]', 'pressure_Node_20__(62.005, 65.65]']",leak_label__1,0.004,0.019,-0.966,0.229
"['demand_Node_7__(267.84, 380.88]', 'flow_Link_26__(-166.32, -30.96]']",leak_label__1,0.023,0.876,0.511,0.027
"['demand_Node_7__(380.88, 493.92]', 'flow_Link_26__(-166.32, -30.96]']",leak_label__1,0.157,1.0,0.665,0.157
"['demand_Node_7__(493.92, 606.96]', 'flow_Link_26__(-166.32, -30.96]']",leak_label__1,0.042,1.0,0.585,0.042
"['demand_Node_7__(267.84, 380.88]', 'flow_Link_23__(2431.44, 3082.32]']",leak_label__1,0.075,1.0,0.606,0.075
"['demand_Node_7__(380.88, 493.92]', 'flow_Link_23__(2431.44, 3082.32]']",leak_label__1,0.118,1.0,0.635,0.118
"['demand_Node_7__(267.84, 380.88]', 'demand_Node_3__(151.92, 224.64]']",leak_label__1,0.061,0.391,-0.128,0.156
"['demand_Node_7__(267.84, 380.88]', 'demand_Node_3__(224.64, 297.36]']",leak_label__1,0.011,0.26,-0.42,0.043
"['demand_Node_7__(380.88, 493.92]', 'demand_Node_3__(151.92, 224.64]']",leak_label__1,0.012,0.472,0.07,0.026
"['demand_Node_7__(267.84, 380.88]', 'demand_Node_22__(164.16, 204.48]']",leak_label__1,0.0,0.0,0.0,0.0
"['demand_Node_7__(267.84, 380.88]', 'demand_Node_22__(83.52, 123.84]']",leak_label__1,0.062,0.368,-0.189,0.168
"['demand_Node_7__(267.84, 380.88]', 'flow_Link_2__(3857.04, 5672.88]']",leak_label__1,0.028,0.203,-0.575,0.137
"['demand_Node_7__(267.84, 380.88]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.003,1.0,0.562,0.003
"['demand_Node_7__(380.88, 493.92]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.125,0.998,0.639,0.125
"['demand_Node_7__(493.92, 606.96]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.083,0.84,0.529,0.098
"['demand_Node_7__(267.84, 380.88]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.063,0.384,-0.148,0.163
"['demand_Node_7__(380.88, 493.92]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.015,0.404,-0.084,0.037
"['demand_Node_7__(267.84, 380.88]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.009,1.0,0.565,0.009
"['demand_Node_7__(267.84, 380.88]', 'pressure_Node_3__(66.388, 68.01]']",leak_label__1,0.074,0.701,0.417,0.105
"['demand_Node_7__(380.88, 493.92]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.148,0.964,0.643,0.154
"['demand_Node_7__(493.92, 606.96]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.027,0.429,-0.026,0.063
"['demand_Node_7__(267.84, 380.88]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.081,1.0,0.61,0.081
"['demand_Node_7__(380.88, 493.92]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.166,1.0,0.672,0.166
"['demand_Node_7__(493.92, 606.96]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.104,1.0,0.625,0.104
"['demand_Node_7__(267.84, 380.88]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.081,1.0,0.61,0.081
"['demand_Node_7__(380.88, 493.92]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.13,1.0,0.644,0.13
"['demand_Node_7__(267.84, 380.88]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.081,1.0,0.61,0.081
"['demand_Node_7__(380.88, 493.92]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.166,1.0,0.672,0.166
"['demand_Node_7__(493.92, 606.96]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.104,1.0,0.625,0.104
"['demand_Node_7__(267.84, 380.88]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.001,1.0,0.561,0.001
"['demand_Node_7__(493.92, 606.96]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.093,0.877,0.558,0.106
"['demand_Node_7__(267.84, 380.88]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.064,0.379,-0.163,0.17
"['demand_Node_7__(267.84, 380.88]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.006,0.275,-0.38,0.023
"['demand_Node_7__(267.84, 380.88]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.012,0.311,-0.3,0.038
"['demand_Node_7__(267.84, 380.88]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.067,0.394,-0.123,0.171
"['pressure_Node_20__(58.359, 62.005]', 'flow_Link_26__(-166.32, -30.96]']",leak_label__1,0.154,1.0,0.662,0.154
"['pressure_Node_20__(62.005, 65.65]', 'flow_Link_26__(-166.32, -30.96]']",leak_label__1,0.003,1.0,0.562,0.003
"['pressure_Node_20__(58.359, 62.005]', 'flow_Link_23__(1780.56, 2431.44]']",leak_label__1,0.001,0.062,-0.861,0.017
"['pressure_Node_20__(58.359, 62.005]', 'flow_Link_23__(2431.44, 3082.32]']",leak_label__1,0.143,1.0,0.654,0.143
"['pressure_Node_20__(62.005, 65.65]', 'flow_Link_23__(1780.56, 2431.44]']",leak_label__1,0.059,0.691,0.397,0.085
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_3__(151.92, 224.64]']",leak_label__1,0.025,1.0,0.575,0.025
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_3__(224.64, 297.36]']",leak_label__1,0.128,0.999,0.642,0.128
"['pressure_Node_20__(62.005, 65.65]', 'demand_Node_3__(151.92, 224.64]']",leak_label__1,0.051,0.945,0.565,0.054
"['pressure_Node_20__(62.005, 65.65]', 'demand_Node_3__(224.64, 297.36]']",leak_label__1,0.006,0.026,-0.954,0.227
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_22__(123.84, 164.16]']",leak_label__1,0.115,0.987,0.627,0.116
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_22__(164.16, 204.48]']",leak_label__1,0.0,0.03,-0.933,0.015
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_22__(83.52, 123.84]']",leak_label__1,0.044,1.0,0.586,0.044
"['pressure_Node_20__(62.005, 65.65]', 'demand_Node_22__(164.16, 204.48]']",leak_label__1,0.0,0.0,-1.0,0.015
"['pressure_Node_20__(62.005, 65.65]', 'demand_Node_22__(83.52, 123.84]']",leak_label__1,0.046,0.585,0.27,0.078
"['pressure_Node_20__(58.359, 62.005]', 'flow_Link_2__(5672.88, 7488.72]']",leak_label__1,0.07,0.997,0.601,0.07
"['pressure_Node_20__(58.359, 62.005]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.089,0.847,0.537,0.105
"['pressure_Node_20__(62.005, 65.65]', 'flow_Link_2__(3857.04, 5672.88]']",leak_label__1,0.085,0.632,0.352,0.134
"['pressure_Node_20__(62.005, 65.65]', 'flow_Link_2__(5672.88, 7488.72]']",leak_label__1,0.034,0.13,-0.763,0.258
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.029,1.0,0.577,0.029
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_18__(383.04, 516.96]']",leak_label__1,0.125,0.999,0.64,0.126
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_18__(516.96, 650.88]']",leak_label__1,0.005,0.268,-0.394,0.019
"['pressure_Node_20__(62.005, 65.65]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.051,0.863,0.521,0.059
"['pressure_Node_20__(58.359, 62.005]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.127,0.889,0.59,0.143
"['pressure_Node_20__(62.005, 65.65]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.008,0.232,-0.482,0.035
"['pressure_Node_20__(62.005, 65.65]', 'pressure_Node_3__(66.388, 68.01]']",leak_label__1,0.063,0.203,-0.628,0.312
"['pressure_Node_20__(58.359, 62.005]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.157,1.0,0.665,0.157
"['pressure_Node_20__(62.005, 65.65]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.116,1.0,0.634,0.116
"['pressure_Node_20__(58.359, 62.005]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.151,1.0,0.66,0.151
"['pressure_Node_20__(62.005, 65.65]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.116,1.0,0.634,0.116
"['pressure_Node_20__(58.359, 62.005]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.157,1.0,0.665,0.157
"['pressure_Node_20__(62.005, 65.65]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.116,1.0,0.634,0.116
"['pressure_Node_20__(58.359, 62.005]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.001,0.043,-0.904,0.015
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.037,1.0,0.582,0.037
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.121,0.992,0.634,0.122
"['pressure_Node_20__(62.005, 65.65]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.051,0.731,0.428,0.069
"['pressure_Node_20__(62.005, 65.65]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.003,0.014,-0.976,0.237
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.13,0.989,0.639,0.131
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_9__(181.44, 223.92]']",leak_label__1,0.005,0.248,-0.441,0.019
"['pressure_Node_20__(58.359, 62.005]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.025,1.0,0.575,0.025
"['pressure_Node_20__(62.005, 65.65]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.005,0.023,-0.96,0.239
"['pressure_Node_20__(62.005, 65.65]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.062,0.852,0.522,0.073
"['flow_Link_9__(328.172, 936.72]', 'flow_Link_26__(-166.32, -30.96]']",leak_label__1,0.011,0.096,-0.802,0.112
"['flow_Link_9__(936.72, 1542.24]', 'flow_Link_26__(-166.32, -30.96]']",leak_label__1,0.211,1.0,0.71,0.211
"['flow_Link_9__(328.172, 936.72]', 'flow_Link_23__(2431.44, 3082.32]']",leak_label__1,0.067,1.0,0.601,0.067
"['flow_Link_9__(936.72, 1542.24]', 'flow_Link_23__(2431.44, 3082.32]']",leak_label__1,0.135,1.0,0.648,0.135
"['flow_Link_9__(328.172, 936.72]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.0,0.0,0.0,0.0
"['flow_Link_9__(936.72, 1542.24]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.201,0.921,0.669,0.219
"['flow_Link_9__(936.72, 1542.24]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.176,0.804,0.58,0.219
"['flow_Link_9__(328.172, 936.72]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.128,1.0,0.643,0.128
"['flow_Link_9__(936.72, 1542.24]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.284,1.0,0.783,0.284
"['flow_Link_9__(328.172, 936.72]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.128,1.0,0.643,0.128
"['flow_Link_9__(936.72, 1542.24]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.152,1.0,0.661,0.152
"['flow_Link_9__(328.172, 936.72]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.128,1.0,0.643,0.128
"['flow_Link_9__(936.72, 1542.24]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.284,1.0,0.783,0.284
"['flow_Link_9__(936.72, 1542.24]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.124,0.897,0.591,0.138
"['flow_Link_26__(-166.32, -30.96]', 'flow_Link_23__(2431.44, 3082.32]']",leak_label__1,0.145,1.0,0.656,0.145
"['flow_Link_26__(-166.32, -30.96]', 'demand_Node_3__(151.92, 224.64]']",leak_label__1,0.026,0.935,0.545,0.027
"['flow_Link_26__(-166.32, -30.96]', 'demand_Node_3__(224.64, 297.36]']",leak_label__1,0.154,1.0,0.663,0.154
"['flow_Link_26__(-166.32, -30.96]', 'demand_Node_22__(123.84, 164.16]']",leak_label__1,0.161,1.0,0.668,0.161
"['flow_Link_26__(-166.32, -30.96]', 'demand_Node_22__(83.52, 123.84]']",leak_label__1,0.044,0.995,0.584,0.045
"['flow_Link_26__(-166.32, -30.96]', 'flow_Link_2__(5672.88, 7488.72]']",leak_label__1,0.07,1.0,0.603,0.07
"['flow_Link_26__(-166.32, -30.96]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.152,1.0,0.66,0.152
"['flow_Link_26__(-301.68, -166.32]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.05,1.0,0.59,0.05
"['flow_Link_26__(-166.32, -30.96]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.029,0.977,0.567,0.03
"['flow_Link_26__(-166.32, -30.96]', 'demand_Node_18__(383.04, 516.96]']",leak_label__1,0.154,1.0,0.662,0.154
"['flow_Link_26__(-166.32, -30.96]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.17,1.0,0.675,0.17
"['flow_Link_26__(-166.32, -30.96]', 'pressure_Node_3__(66.388, 68.01]']",leak_label__1,0.03,1.0,0.578,0.03
"['flow_Link_26__(-166.32, -30.96]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.222,1.0,0.72,0.222
"['flow_Link_26__(-301.68, -166.32]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.083,1.0,0.611,0.083
"['flow_Link_26__(-166.32, -30.96]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.162,1.0,0.668,0.162
