antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1,0.118,1.0,0.635,0.118
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1,0.0,0.0,0.0,0.0
"['flow_Link_9__flow_Link_9__(658.8, 936.0]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1,0.0,0.0,0.0,0.0
"['flow_Link_9__flow_Link_9__(658.8, 936.0]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1,0.064,1.0,0.598,0.064
"['flow_Link_9__flow_Link_9__(936.0, 1080.0]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1,0.012,1.0,0.567,0.012
"['flow_Link_9__flow_Link_9__(936.0, 1080.0]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1,0.04,1.0,0.583,0.04
"['flow_Link_9__flow_Link_9__(1080.0, 1231.2]', 'flow_Link_30__flow_Link_30__(-324.0, -244.8]']",class__1,0.071,1.0,0.603,0.071
"['flow_Link_9__flow_Link_9__(1080.0, 1231.2]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1,0.027,1.0,0.576,0.027
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_30__flow_Link_30__(-324.0, -244.8]']",class__1,0.125,1.0,0.64,0.125
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1,0.0,0.0,0.0,0.0
"['flow_Link_9__flow_Link_9__(658.8, 936.0]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1,0.064,1.0,0.598,0.064
"['flow_Link_9__flow_Link_9__(936.0, 1080.0]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1,0.051,1.0,0.59,0.051
"['flow_Link_9__flow_Link_9__(1080.0, 1231.2]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1,0.018,1.0,0.571,0.018
"['flow_Link_9__flow_Link_9__(1080.0, 1231.2]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1,0.079,1.0,0.609,0.079
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1,0.01,1.0,0.566,0.01
