antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_26__flow_Link_26__(-301.68, -166.32]']",class__1.0,0.0,1.0,0.56,0.0
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_26__flow_Link_26__(-437.04, -301.68]']",class__1.0,0.0,0.0,-1.0,0.014
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_26__flow_Link_26__(-166.32, -30.96]']",class__1.0,0.003,1.0,0.562,0.003
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_26__flow_Link_26__(-301.68, -166.32]']",class__1.0,0.0,0.0,-1.0,0.069
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_26__flow_Link_26__(-437.04, -301.68]']",class__1.0,0.002,0.011,-0.98,0.209
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_26__flow_Link_26__(-301.68, -166.32]']",class__0.0,0.167,0.986,0.52,0.17
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_26__flow_Link_26__(-437.04, -301.68]']",class__0.0,0.001,0.353,-0.371,0.003
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_23__flow_Link_23__(1780.56, 2431.44]']",class__1.0,0.001,0.065,-0.856,0.018
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_23__flow_Link_23__(2431.44, 3082.32]']",class__1.0,0.142,1.0,0.653,0.142
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_23__flow_Link_23__(3082.32, 3733.2]']",class__1.0,0.013,1.0,0.567,0.013
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_23__flow_Link_23__(475.546, 1129.68]']",class__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_23__flow_Link_23__(1129.68, 1780.56]']",class__1.0,0.009,0.035,-0.94,0.258
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_23__flow_Link_23__(1780.56, 2431.44]']",class__1.0,0.06,0.694,0.401,0.086
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_23__flow_Link_23__(2431.44, 3082.32]']",class__1.0,0.057,1.0,0.594,0.057
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_23__flow_Link_23__(1129.68, 1780.56]']",class__0.0,0.094,1.0,0.485,0.094
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_23__flow_Link_23__(475.546, 1129.68]']",class__0.0,0.174,0.977,0.519,0.178
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_11__flow_Link_11__(148.37, 717.12]']",class__1.0,0.154,0.903,0.619,0.171
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_11__flow_Link_11__(148.37, 717.12]']",class__1.0,0.117,0.298,-0.44,0.393
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_11__flow_Link_11__(148.37, 717.12]']",class__0.0,0.268,0.992,0.596,0.27
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_3__demand_Node_3__(151.92, 224.64]']",class__1.0,0.023,1.0,0.574,0.023
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_3__demand_Node_3__(224.64, 297.36]']",class__1.0,0.127,0.999,0.641,0.127
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_3__demand_Node_3__(297.36, 370.08]']",class__1.0,0.007,0.325,-0.264,0.02
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_3__demand_Node_3__(151.92, 224.64]']",class__1.0,0.05,0.94,0.562,0.053
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_3__demand_Node_3__(224.64, 297.36]']",class__1.0,0.006,0.026,-0.953,0.226
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_3__demand_Node_3__(297.36, 370.08]']",class__1.0,0.0,0.0,-1.0,0.052
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_3__demand_Node_3__(151.92, 224.64]']",class__1.0,0.0,0.004,-0.991,0.113
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_3__demand_Node_3__(224.64, 297.36]']",class__1.0,0.0,0.0,-1.0,0.042
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_22__demand_Node_22__(123.84, 164.16]']",class__1.0,0.114,0.985,0.626,0.116
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_22__demand_Node_22__(164.16, 204.48]']",class__1.0,0.0,0.016,-0.963,0.015
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_22__demand_Node_22__(83.52, 123.84]']",class__1.0,0.042,1.0,0.585,0.042
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_22__demand_Node_22__(123.84, 164.16]']",class__1.0,0.003,0.012,-0.979,0.23
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_22__demand_Node_22__(164.16, 204.48]']",class__1.0,0.0,0.0,-1.0,0.016
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_22__demand_Node_22__(42.998, 83.52]']",class__1.0,0.078,1.0,0.608,0.078
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_22__demand_Node_22__(83.52, 123.84]']",class__1.0,0.045,0.582,0.265,0.078
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_22__demand_Node_22__(164.16, 204.48]']",class__0.0,0.0,0.0,0.0,0.0
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_22__demand_Node_22__(42.998, 83.52]']",class__1.0,0.006,0.046,-0.908,0.134
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_22__demand_Node_22__(83.52, 123.84]']",class__1.0,0.0,0.002,-0.996,0.13
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_2__flow_Link_2__(3857.04, 5672.88]']",class__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_2__flow_Link_2__(5672.88, 7488.72]']",class__1.0,0.068,0.996,0.6,0.068
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_2__flow_Link_2__(7488.72, 9304.56]']",class__1.0,0.088,0.844,0.535,0.105
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_2__flow_Link_2__(3857.04, 5672.88]']",class__1.0,0.086,0.631,0.351,0.136
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_2__flow_Link_2__(5672.88, 7488.72]']",class__1.0,0.033,0.128,-0.766,0.258
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_2__flow_Link_2__(7488.72, 9304.56]']",class__1.0,0.007,0.87,0.499,0.008
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_2__flow_Link_2__(3857.04, 5672.88]']",class__1.0,0.005,0.037,-0.927,0.137
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_18__demand_Node_18__(249.12, 383.04]']",class__1.0,0.028,1.0,0.577,0.028
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_18__demand_Node_18__(383.04, 516.96]']",class__1.0,0.124,0.999,0.639,0.124
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_18__demand_Node_18__(516.96, 650.88]']",class__1.0,0.005,0.249,-0.439,0.019
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_18__demand_Node_18__(249.12, 383.04]']",class__1.0,0.05,0.86,0.519,0.058
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_18__demand_Node_18__(383.04, 516.96]']",class__1.0,0.005,0.023,-0.958,0.229
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_18__demand_Node_18__(516.96, 650.88]']",class__1.0,0.0,0.0,-1.0,0.044
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_18__demand_Node_18__(249.12, 383.04]']",class__1.0,0.0,0.003,-0.995,0.119
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_18__demand_Node_18__(383.04, 516.96]']",class__1.0,0.0,0.0,-1.0,0.032
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'pressure_Node_3__pressure_Node_3__(64.767, 66.388]']",class__1.0,0.126,0.886,0.587,0.142
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'pressure_Node_3__pressure_Node_3__(66.388, 68.01]']",class__1.0,0.029,1.0,0.577,0.029
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'pressure_Node_3__pressure_Node_3__(64.767, 66.388]']",class__1.0,0.008,0.233,-0.479,0.035
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'pressure_Node_3__pressure_Node_3__(66.388, 68.01]']",class__1.0,0.063,0.202,-0.631,0.312
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'pressure_Node_3__pressure_Node_3__(68.01, 69.632]']",class__1.0,0.055,1.0,0.593,0.055
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'pressure_Node_3__pressure_Node_3__(66.388, 68.01]']",class__0.0,0.046,0.934,0.421,0.05
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'pressure_Node_3__pressure_Node_3__(68.01, 69.632]']",class__0.0,0.221,0.986,0.557,0.224
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_29__flow_Link_29__(1202.4, 1483.2]']",class__1.0,0.154,1.0,0.662,0.154
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_29__flow_Link_29__(77.796, 360.0]']",class__1.0,0.003,0.16,-0.64,0.016
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_29__flow_Link_29__(1202.4, 1483.2]']",class__1.0,0.117,1.0,0.634,0.117
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_29__flow_Link_29__(77.796, 360.0]']",class__1.0,0.009,0.032,-0.947,0.285
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_29__flow_Link_29__(77.796, 360.0]']",class__0.0,0.268,0.985,0.592,0.272
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_30__flow_Link_30__(-19.44, 121.68]']",class__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_30__flow_Link_30__(-301.68, -160.56]']",class__1.0,0.005,1.0,0.563,0.005
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_30__flow_Link_30__(-443.506, -301.68]']",class__1.0,0.149,1.0,0.658,0.149
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_30__flow_Link_30__(121.68, 262.8]']",class__1.0,0.003,0.136,-0.694,0.019
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_30__flow_Link_30__(-19.44, 121.68]']",class__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_30__flow_Link_30__(-301.68, -160.56]']",class__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_30__flow_Link_30__(-443.506, -301.68]']",class__1.0,0.117,1.0,0.634,0.117
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_30__flow_Link_30__(121.68, 262.8]']",class__1.0,0.009,0.032,-0.947,0.285
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_30__flow_Link_30__(-19.44, 121.68]']",class__0.0,0.159,0.975,0.508,0.163
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_30__flow_Link_30__(-301.68, -160.56]']",class__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_30__flow_Link_30__(121.68, 262.8]']",class__0.0,0.108,0.999,0.493,0.109
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_32__flow_Link_32__(-113.04, 3.6]']",class__0.0,0.017,0.864,0.358,0.019
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_32__flow_Link_32__(-580.183, -462.96]']",class__1.0,0.154,1.0,0.662,0.154
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_32__flow_Link_32__(-113.04, 3.6]']",class__0.0,0.276,0.968,0.589,0.285
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_32__flow_Link_32__(-580.183, -462.96]']",class__1.0,0.117,1.0,0.634,0.117
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_32__flow_Link_32__(-113.04, 3.6]']",class__0.0,0.268,0.985,0.592,0.272
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'pressure_Node_10__pressure_Node_10__(56.47, 60.698]']",class__1.0,0.0,0.023,-0.949,0.014
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'pressure_Node_10__pressure_Node_10__(60.698, 64.927]']",class__1.0,0.154,0.984,0.656,0.156
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'pressure_Node_10__pressure_Node_10__(64.927, 69.155]']",class__1.0,0.0,0.0,0.0,0.0
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'pressure_Node_10__pressure_Node_10__(56.47, 60.698]']",class__1.0,0.0,0.5,0.121,0.001
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'pressure_Node_10__pressure_Node_10__(60.698, 64.927]']",class__1.0,0.009,0.033,-0.944,0.273
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'pressure_Node_10__pressure_Node_10__(64.927, 69.155]']",class__1.0,0.108,0.903,0.583,0.12
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'pressure_Node_10__pressure_Node_10__(56.47, 60.698]']",class__1.0,0.004,1.0,0.563,0.004
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'pressure_Node_10__pressure_Node_10__(64.927, 69.155]']",class__0.0,0.266,0.992,0.595,0.269
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_24__demand_Node_24__(154.08, 225.36]']",class__1.0,0.036,1.0,0.581,0.036
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_24__demand_Node_24__(225.36, 296.64]']",class__1.0,0.12,0.992,0.633,0.121
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_24__demand_Node_24__(296.64, 367.92]']",class__1.0,0.001,0.055,-0.876,0.016
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_24__demand_Node_24__(154.08, 225.36]']",class__1.0,0.05,0.732,0.428,0.068
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_24__demand_Node_24__(225.36, 296.64]']",class__1.0,0.003,0.014,-0.976,0.238
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_24__demand_Node_24__(296.64, 367.92]']",class__1.0,0.0,0.0,-1.0,0.023
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_24__demand_Node_24__(154.08, 225.36]']",class__1.0,0.0,0.002,-0.996,0.129
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_24__demand_Node_24__(296.64, 367.92]']",class__0.0,0.0,0.0,0.0,0.0
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_9__demand_Node_9__(138.96, 181.44]']",class__1.0,0.128,0.988,0.638,0.13
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_9__demand_Node_9__(181.44, 223.92]']",class__1.0,0.005,0.247,-0.444,0.019
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'demand_Node_9__demand_Node_9__(96.48, 138.96]']",class__1.0,0.024,1.0,0.574,0.024
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_9__demand_Node_9__(138.96, 181.44]']",class__1.0,0.006,0.025,-0.957,0.239
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_9__demand_Node_9__(181.44, 223.92]']",class__1.0,0.0,0.0,-1.0,0.032
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'demand_Node_9__demand_Node_9__(96.48, 138.96]']",class__1.0,0.061,0.848,0.519,0.072
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_9__demand_Node_9__(138.96, 181.44]']",class__1.0,0.0,0.0,-1.0,0.033
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_9__demand_Node_9__(181.44, 223.92]']",class__0.0,0.0,0.0,0.0,0.0
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'demand_Node_9__demand_Node_9__(96.48, 138.96]']",class__1.0,0.0,0.004,-0.992,0.129
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_13_diameter__flow_Link_13_diameter__(853.736, 854.078]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_13_diameter__flow_Link_13_diameter__(853.736, 854.078]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_13_diameter__flow_Link_13_diameter__(853.736, 854.078]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_13_length__flow_Link_13_length__(348.15, 348.29]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_13_length__flow_Link_13_length__(348.15, 348.29]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_13_length__flow_Link_13_length__(348.15, 348.29]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_17_diameter__flow_Link_17_diameter__(2002.388, 2003.189]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_17_diameter__flow_Link_17_diameter__(2002.388, 2003.189]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_17_diameter__flow_Link_17_diameter__(2002.388, 2003.189]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_17_length__flow_Link_17_length__(481.258, 481.451]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_17_length__flow_Link_17_length__(481.258, 481.451]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_17_length__flow_Link_17_length__(481.258, 481.451]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_9_diameter__flow_Link_9_diameter__(766.543, 766.85]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_9_diameter__flow_Link_9_diameter__(766.543, 766.85]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_9_diameter__flow_Link_9_diameter__(766.543, 766.85]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_9_length__flow_Link_9_length__(1055.554, 1055.976]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_9_length__flow_Link_9_length__(1055.554, 1055.976]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_9_length__flow_Link_9_length__(1055.554, 1055.976]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_26_diameter__flow_Link_26_diameter__(777.514, 777.825]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_26_diameter__flow_Link_26_diameter__(777.514, 777.825]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_26_diameter__flow_Link_26_diameter__(777.514, 777.825]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_26_length__flow_Link_26_length__(587.195, 587.43]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_26_length__flow_Link_26_length__(587.195, 587.43]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_26_length__flow_Link_26_length__(587.195, 587.43]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_23_diameter__flow_Link_23_diameter__(2795.416, 2796.534]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_23_diameter__flow_Link_23_diameter__(2795.416, 2796.534]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_23_diameter__flow_Link_23_diameter__(2795.416, 2796.534]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_23_length__flow_Link_23_length__(1005.833, 1006.235]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_23_length__flow_Link_23_length__(1005.833, 1006.235]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_23_length__flow_Link_23_length__(1005.833, 1006.235]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_11_diameter__flow_Link_11_diameter__(1372.654, 1373.203]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_11_diameter__flow_Link_11_diameter__(1372.654, 1373.203]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_11_diameter__flow_Link_11_diameter__(1372.654, 1373.203]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_11_length__flow_Link_11_length__(748.985, 749.285]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_11_length__flow_Link_11_length__(748.985, 749.285]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_11_length__flow_Link_11_length__(748.985, 749.285]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_2_diameter__flow_Link_2_diameter__(1215.62, 1216.106]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_2_diameter__flow_Link_2_diameter__(1215.62, 1216.106]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_2_diameter__flow_Link_2_diameter__(1215.62, 1216.106]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_2_length__flow_Link_2_length__(1139.933, 1140.389]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_2_length__flow_Link_2_length__(1139.933, 1140.389]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_2_length__flow_Link_2_length__(1139.933, 1140.389]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_29_diameter__flow_Link_29_diameter__(1625.084, 1625.735]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_29_diameter__flow_Link_29_diameter__(1625.084, 1625.735]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_29_diameter__flow_Link_29_diameter__(1625.084, 1625.735]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_29_length__flow_Link_29_length__(409.442, 409.606]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_29_length__flow_Link_29_length__(409.442, 409.606]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_29_length__flow_Link_29_length__(409.442, 409.606]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_30_diameter__flow_Link_30_diameter__(1904.169, 1904.931]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_30_diameter__flow_Link_30_diameter__(1904.169, 1904.931]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_30_diameter__flow_Link_30_diameter__(1904.169, 1904.931]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_30_length__flow_Link_30_length__(438.308, 438.484]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_30_length__flow_Link_30_length__(438.308, 438.484]']",class__1.0,0.126,0.314,-0.402,0.402
"['pressure_Node_20__pressure_Node_20__(65.65, 69.295]', 'flow_Link_30_length__flow_Link_30_length__(438.308, 438.484]']",class__1.0,0.006,0.023,-0.961,0.274
"['pressure_Node_20__pressure_Node_20__(58.359, 62.005]', 'flow_Link_32_diameter__flow_Link_32_diameter__(156.591, 156.653]']",class__1.0,0.157,0.905,0.622,0.173
"['pressure_Node_20__pressure_Node_20__(62.005, 65.65]', 'flow_Link_32_diameter__flow_Link_32_diameter__(156.591, 156.653]']",class__1.0,0.126,0.314,-0.402,0.402
